,date,Value
99,2016-04-12 06:37:00,110
100,2016-04-12 06:37:05,106
101,2016-04-12 06:37:20,106
102,2016-04-12 06:37:35,106
103,2016-04-12 06:37:40,103
104,2016-04-12 06:37:55,105
105,2016-04-12 06:38:00,106
106,2016-04-12 06:38:10,105
107,2016-04-12 06:38:20,104
108,2016-04-12 06:38:30,103
109,2016-04-12 06:38:40,102
110,2016-04-12 06:38:55,102
111,2016-04-12 06:39:00,100
112,2016-04-12 06:39:05,101
113,2016-04-12 06:39:10,99
114,2016-04-12 06:39:15,97
115,2016-04-12 06:39:20,93
116,2016-04-12 06:39:30,93
117,2016-04-12 06:39:35,93
118,2016-04-12 06:39:45,92
119,2016-04-12 06:39:50,90
120,2016-04-12 06:40:00,91
121,2016-04-12 06:40:05,90
122,2016-04-12 06:40:15,91
123,2016-04-12 06:40:20,93
124,2016-04-12 06:40:25,93
125,2016-04-12 06:40:30,95
126,2016-04-12 06:40:35,98
127,2016-04-12 06:40:40,99
128,2016-04-12 06:40:50,93
129,2016-04-12 06:40:55,91
130,2016-04-12 06:41:05,91
131,2016-04-12 06:41:10,92
132,2016-04-12 06:41:20,92
133,2016-04-12 06:41:25,90
134,2016-04-12 06:41:30,93
135,2016-04-12 06:41:35,96
136,2016-04-12 06:41:50,96
137,2016-04-12 06:42:05,92
138,2016-04-12 06:42:20,91
139,2016-04-12 06:42:25,91
140,2016-04-12 06:42:30,94
141,2016-04-12 06:42:45,93
142,2016-04-12 06:43:00,93
143,2016-04-12 06:43:10,90
144,2016-04-12 06:43:15,92
145,2016-04-12 06:43:20,90
146,2016-04-12 06:43:25,91
147,2016-04-12 06:43:30,90
148,2016-04-12 06:43:35,93
149,2016-04-12 06:43:50,94
150,2016-04-12 06:43:55,98
151,2016-04-12 06:44:00,98
152,2016-04-12 06:44:15,98
153,2016-04-12 06:44:25,95
154,2016-04-12 06:44:30,96
155,2016-04-12 06:44:40,98
156,2016-04-12 06:44:45,101
157,2016-04-12 06:44:50,104
158,2016-04-12 06:44:55,105
159,2016-04-12 06:45:00,104
160,2016-04-12 06:45:05,105
161,2016-04-12 06:45:10,106
162,2016-04-12 06:45:15,105
163,2016-04-12 06:45:20,103
164,2016-04-12 06:45:25,103
165,2016-04-12 06:45:30,104
166,2016-04-12 06:45:35,107
167,2016-04-12 06:45:45,104
168,2016-04-12 06:45:50,106
169,2016-04-12 06:45:55,107
170,2016-04-12 06:46:10,107
171,2016-04-12 06:46:15,108
172,2016-04-12 06:46:20,107
173,2016-04-12 06:46:25,103
174,2016-04-12 06:46:35,101
175,2016-04-12 06:46:40,98
176,2016-04-12 06:46:45,100
177,2016-04-12 06:47:00,99
178,2016-04-12 06:47:05,99
179,2016-04-12 06:47:20,99
180,2016-04-12 06:47:30,99
181,2016-04-12 06:47:45,98
182,2016-04-12 06:48:00,98
183,2016-04-12 06:48:15,98
184,2016-04-12 06:48:30,98
185,2016-04-12 06:48:45,98
186,2016-04-12 06:48:50,97
187,2016-04-12 06:49:05,97
188,2016-04-12 06:49:20,97
189,2016-04-12 06:49:30,96
190,2016-04-12 06:49:45,97
191,2016-04-12 06:49:50,100
192,2016-04-12 06:50:00,98
193,2016-04-12 06:50:05,97
194,2016-04-12 06:50:20,97
195,2016-04-12 06:50:25,97
196,2016-04-12 06:50:35,94
197,2016-04-12 06:50:45,96
198,2016-04-12 06:51:00,96
199,2016-04-12 06:51:05,96
200,2016-04-12 06:51:20,97
201,2016-04-12 06:51:25,99
202,2016-04-12 06:51:30,96
203,2016-04-12 06:51:35,97
204,2016-04-12 06:51:45,97
205,2016-04-12 06:51:50,97
206,2016-04-12 06:51:55,97
207,2016-04-12 06:52:05,98
208,2016-04-12 06:52:10,99
209,2016-04-12 06:52:15,98
210,2016-04-12 06:52:20,97
211,2016-04-12 06:52:35,97
212,2016-04-12 06:52:50,97
213,2016-04-12 06:53:05,98
214,2016-04-12 06:53:10,101
215,2016-04-12 06:53:15,106
216,2016-04-12 06:53:20,105
217,2016-04-12 06:53:30,109
218,2016-04-12 06:53:35,112
219,2016-04-12 06:53:45,114
220,2016-04-12 06:53:50,113
221,2016-04-12 06:53:55,112
222,2016-04-12 06:54:00,106
223,2016-04-12 06:54:05,104
224,2016-04-12 06:54:10,101
225,2016-04-12 06:54:25,103
226,2016-04-12 06:54:30,104
227,2016-04-12 06:54:40,99
228,2016-04-12 06:54:45,96
229,2016-04-12 06:54:50,95
230,2016-04-12 06:55:00,92
231,2016-04-12 06:55:05,94
232,2016-04-12 06:55:10,96
233,2016-04-12 06:55:15,93
234,2016-04-12 06:55:20,94
235,2016-04-12 06:55:25,92
236,2016-04-12 06:55:30,95
237,2016-04-12 06:55:35,92
238,2016-04-12 06:55:45,93
239,2016-04-12 06:55:50,95
240,2016-04-12 06:55:55,93
241,2016-04-12 06:56:00,91
242,2016-04-12 06:56:15,91
243,2016-04-12 06:56:20,93
244,2016-04-12 06:56:25,92
245,2016-04-12 06:56:30,90
246,2016-04-12 06:56:45,84
247,2016-04-12 06:56:50,81
248,2016-04-12 06:57:00,82
249,2016-04-12 06:57:05,83
250,2016-04-12 06:57:10,82
251,2016-04-12 06:57:15,83
252,2016-04-12 06:57:30,83
253,2016-04-12 06:57:45,83
254,2016-04-12 06:57:55,85
255,2016-04-12 06:58:00,88
256,2016-04-12 06:58:05,89
257,2016-04-12 06:58:15,87
258,2016-04-12 06:58:30,86
259,2016-04-12 06:58:35,86
260,2016-04-12 06:58:50,86
261,2016-04-12 06:59:00,85
262,2016-04-12 06:59:15,85
263,2016-04-12 06:59:30,87
264,2016-04-12 06:59:40,83
265,2016-04-12 06:59:45,82
266,2016-04-12 06:59:50,81
267,2016-04-12 06:59:55,82
268,2016-04-12 07:00:10,82
269,2016-04-12 07:00:25,82
270,2016-04-12 07:00:30,86
271,2016-04-12 07:00:35,88
272,2016-04-12 07:00:40,86
273,2016-04-12 07:00:55,86
274,2016-04-12 07:01:05,87
275,2016-04-12 07:01:10,89
276,2016-04-12 07:01:15,92
277,2016-04-12 07:01:20,93
278,2016-04-12 07:01:30,93
279,2016-04-12 07:01:35,92
280,2016-04-12 07:01:40,93
281,2016-04-12 07:01:45,93
282,2016-04-12 07:01:50,94
283,2016-04-12 07:01:55,96
284,2016-04-12 07:02:10,96
285,2016-04-12 07:02:15,92
286,2016-04-12 07:02:20,86
287,2016-04-12 07:02:25,85
288,2016-04-12 07:02:30,87
289,2016-04-12 07:02:35,89
290,2016-04-12 07:02:40,92
291,2016-04-12 07:02:45,89
292,2016-04-12 07:03:00,89
293,2016-04-12 07:03:15,89
294,2016-04-12 07:03:25,90
295,2016-04-12 07:03:40,90
296,2016-04-12 07:03:45,91
297,2016-04-12 07:03:50,93
298,2016-04-12 07:03:55,96
299,2016-04-12 07:04:00,97
300,2016-04-12 07:04:05,95
301,2016-04-12 07:04:15,96
302,2016-04-12 07:04:25,96
303,2016-04-12 07:04:30,97
304,2016-04-12 07:04:35,94
305,2016-04-12 07:04:50,95
306,2016-04-12 07:04:55,97
307,2016-04-12 07:05:05,98
308,2016-04-12 07:05:10,100
309,2016-04-12 07:05:15,102
310,2016-04-12 07:05:20,103
311,2016-04-12 07:05:25,102
312,2016-04-12 07:05:30,102
313,2016-04-12 07:05:35,102
314,2016-04-12 07:05:45,101
315,2016-04-12 07:06:00,103
316,2016-04-12 07:06:05,98
317,2016-04-12 07:06:20,98
318,2016-04-12 07:06:35,98
319,2016-04-12 07:06:50,98
320,2016-04-12 07:06:55,97
321,2016-04-12 07:07:05,97
322,2016-04-12 07:07:20,96
323,2016-04-12 07:07:35,94
324,2016-04-12 07:07:40,92
325,2016-04-12 07:07:45,91
326,2016-04-12 07:08:00,91
327,2016-04-12 07:08:10,91
328,2016-04-12 07:08:15,90
329,2016-04-12 07:08:25,85
330,2016-04-12 07:08:40,84
331,2016-04-12 07:08:55,84
332,2016-04-12 07:09:10,84
333,2016-04-12 07:09:20,83
334,2016-04-12 07:09:35,83
335,2016-04-12 07:09:40,85
336,2016-04-12 07:09:55,85
337,2016-04-12 07:10:10,86
338,2016-04-12 07:10:20,87
339,2016-04-12 07:10:30,86
340,2016-04-12 07:10:35,86
341,2016-04-12 07:10:45,85
342,2016-04-12 07:10:50,85
343,2016-04-12 07:11:05,85
344,2016-04-12 07:11:20,85
345,2016-04-12 07:11:35,85
346,2016-04-12 07:11:50,85
347,2016-04-12 07:12:05,84
348,2016-04-12 07:12:20,84
349,2016-04-12 07:12:35,84
350,2016-04-12 07:12:50,88
351,2016-04-12 07:13:05,87
352,2016-04-12 07:13:20,87
353,2016-04-12 07:13:25,86
354,2016-04-12 07:13:30,86
355,2016-04-12 07:13:45,86
356,2016-04-12 07:13:50,85
357,2016-04-12 07:14:05,84
358,2016-04-12 07:14:10,81
359,2016-04-12 07:14:20,82
360,2016-04-12 07:14:25,83
361,2016-04-12 07:14:30,95
362,2016-04-12 07:14:40,86
363,2016-04-12 07:14:50,88
364,2016-04-12 07:15:00,85
365,2016-04-12 07:15:05,85
366,2016-04-12 07:15:20,82
367,2016-04-12 07:15:30,82
368,2016-04-12 07:15:40,81
369,2016-04-12 07:15:55,81
370,2016-04-12 07:16:00,79
371,2016-04-12 07:16:10,80
372,2016-04-12 07:16:20,81
373,2016-04-12 07:16:25,81
374,2016-04-12 07:16:30,84
375,2016-04-12 07:16:40,83
376,2016-04-12 07:16:45,84
377,2016-04-12 07:16:50,83
378,2016-04-12 07:16:55,83
379,2016-04-12 07:17:05,84
380,2016-04-12 07:17:15,85
381,2016-04-12 07:17:20,86
382,2016-04-12 07:17:25,88
383,2016-04-12 07:17:30,89
384,2016-04-12 07:17:35,87
385,2016-04-12 07:17:40,87
386,2016-04-12 07:17:55,87
387,2016-04-12 07:18:00,87
388,2016-04-12 07:18:05,87
389,2016-04-12 07:18:10,88
390,2016-04-12 07:18:15,91
391,2016-04-12 07:18:25,88
392,2016-04-12 07:18:30,87
393,2016-04-12 07:18:35,88
394,2016-04-12 07:18:40,88
395,2016-04-12 07:18:45,89
396,2016-04-12 07:18:50,90
397,2016-04-12 07:18:55,86
398,2016-04-12 07:19:05,87
399,2016-04-12 07:19:10,90
400,2016-04-12 07:19:15,91
401,2016-04-12 07:19:20,92
402,2016-04-12 07:19:25,93
403,2016-04-12 07:19:40,94
404,2016-04-12 07:19:55,95
405,2016-04-12 07:20:10,94
406,2016-04-12 07:20:15,96
407,2016-04-12 07:20:25,97
408,2016-04-12 07:20:30,98
409,2016-04-12 07:20:45,98
410,2016-04-12 07:20:55,94
411,2016-04-12 07:21:10,94
412,2016-04-12 07:21:25,94
413,2016-04-12 07:21:40,94
414,2016-04-12 07:21:50,93
415,2016-04-12 07:21:55,92
416,2016-04-12 07:22:00,92
417,2016-04-12 07:22:05,94
418,2016-04-12 07:22:15,92
419,2016-04-12 07:22:20,90
420,2016-04-12 07:22:25,91
421,2016-04-12 07:22:30,92
422,2016-04-12 07:22:35,90
423,2016-04-12 07:22:50,91
424,2016-04-12 07:23:00,93
425,2016-04-12 07:23:10,92
426,2016-04-12 07:23:15,95
427,2016-04-12 07:23:20,97
428,2016-04-12 07:23:35,97
429,2016-04-12 07:23:40,99
430,2016-04-12 07:23:50,100
431,2016-04-12 07:23:55,102
432,2016-04-12 07:24:00,103
433,2016-04-12 07:24:05,104
434,2016-04-12 07:24:20,100
435,2016-04-12 07:24:25,95
436,2016-04-12 07:24:30,96
437,2016-04-12 07:24:35,95
438,2016-04-12 07:24:40,96
439,2016-04-12 07:24:45,97
440,2016-04-12 07:24:50,98
441,2016-04-12 07:24:55,101
442,2016-04-12 07:25:05,102
443,2016-04-12 07:25:15,101
444,2016-04-12 07:25:30,102
445,2016-04-12 07:25:35,101
446,2016-04-12 07:25:40,102
447,2016-04-12 07:25:45,103
448,2016-04-12 07:26:00,103
449,2016-04-12 07:26:15,103
450,2016-04-12 07:26:20,105
451,2016-04-12 07:26:30,104
452,2016-04-12 07:26:45,105
453,2016-04-12 07:26:50,107
454,2016-04-12 07:27:00,109
455,2016-04-12 07:27:10,110
456,2016-04-12 07:27:20,111
457,2016-04-12 07:27:35,110
458,2016-04-12 07:27:40,111
459,2016-04-12 07:27:55,112
460,2016-04-12 07:28:10,113
461,2016-04-12 07:28:15,115
462,2016-04-12 07:28:30,116
463,2016-04-12 07:28:45,116
464,2016-04-12 07:29:00,117
465,2016-04-12 07:29:05,116
466,2016-04-12 07:29:10,115
467,2016-04-12 07:29:15,113
468,2016-04-12 07:29:20,115
469,2016-04-12 07:29:25,116
470,2016-04-12 07:29:35,115
471,2016-04-12 07:29:50,112
472,2016-04-12 07:30:00,110
473,2016-04-12 07:30:05,111
474,2016-04-12 07:30:20,111
475,2016-04-12 07:30:25,110
476,2016-04-12 07:30:30,108
477,2016-04-12 07:30:35,112
478,2016-04-12 07:30:40,114
479,2016-04-12 07:30:45,113
480,2016-04-12 07:30:55,114
481,2016-04-12 07:31:00,113
482,2016-04-12 07:31:10,112
483,2016-04-12 07:31:15,111
484,2016-04-12 07:31:20,112
485,2016-04-12 07:31:25,111
486,2016-04-12 07:31:30,114
487,2016-04-12 07:31:35,116
488,2016-04-12 07:31:40,118
489,2016-04-12 07:31:50,116
490,2016-04-12 07:31:55,112
491,2016-04-12 07:32:00,115
492,2016-04-12 07:32:05,114
493,2016-04-12 07:32:10,118
494,2016-04-12 07:32:15,122
495,2016-04-12 07:32:20,124
496,2016-04-12 07:32:25,125
497,2016-04-12 07:32:30,126
498,2016-04-12 07:32:40,128
499,2016-04-12 07:32:45,127
500,2016-04-12 07:32:50,126
501,2016-04-12 07:32:55,125
502,2016-04-12 07:33:10,124
503,2016-04-12 07:33:20,123
504,2016-04-12 07:33:25,121
505,2016-04-12 07:33:30,122
506,2016-04-12 07:33:45,122
507,2016-04-12 07:33:50,121
508,2016-04-12 07:33:55,122
509,2016-04-12 07:34:00,118
510,2016-04-12 07:34:05,114
511,2016-04-12 07:34:10,113
512,2016-04-12 07:34:20,112
513,2016-04-12 07:34:25,111
514,2016-04-12 07:34:35,110
515,2016-04-12 07:34:40,111
516,2016-04-12 07:34:45,109
517,2016-04-12 07:34:55,112
518,2016-04-12 07:35:10,112
519,2016-04-12 07:35:20,114
520,2016-04-12 07:35:30,115
521,2016-04-12 07:35:35,116
522,2016-04-12 07:35:45,118
523,2016-04-12 07:35:50,117
524,2016-04-12 07:35:55,115
525,2016-04-12 07:36:00,114
526,2016-04-12 07:36:05,112
527,2016-04-12 07:36:10,109
528,2016-04-12 07:36:20,108
529,2016-04-12 07:36:30,110
530,2016-04-12 07:36:35,111
531,2016-04-12 07:36:50,110
532,2016-04-12 07:36:55,109
533,2016-04-12 07:37:00,112
534,2016-04-12 07:37:10,113
535,2016-04-12 07:37:15,111
536,2016-04-12 07:37:20,112
537,2016-04-12 07:37:30,115
538,2016-04-12 07:37:35,116
539,2016-04-12 07:37:40,114
540,2016-04-12 07:37:55,113
541,2016-04-12 07:38:00,110
542,2016-04-12 07:38:05,109
543,2016-04-12 07:38:10,108
544,2016-04-12 07:38:20,110
545,2016-04-12 07:38:35,110
546,2016-04-12 07:38:40,111
547,2016-04-12 07:38:45,114
548,2016-04-12 07:38:50,113
549,2016-04-12 07:38:55,111
550,2016-04-12 07:39:10,110
551,2016-04-12 07:39:15,107
552,2016-04-12 07:39:20,104
553,2016-04-12 07:39:25,105
554,2016-04-12 07:39:30,108
555,2016-04-12 07:39:35,106
556,2016-04-12 07:39:40,107
557,2016-04-12 07:39:45,109
558,2016-04-12 07:39:50,106
559,2016-04-12 07:39:55,104
560,2016-04-12 07:40:00,108
561,2016-04-12 07:40:05,109
562,2016-04-12 07:40:10,111
563,2016-04-12 07:40:15,112
564,2016-04-12 07:40:20,111
565,2016-04-12 07:40:35,111
566,2016-04-12 07:40:40,110
567,2016-04-12 07:40:45,111
568,2016-04-12 07:40:50,112
569,2016-04-12 07:41:05,111
570,2016-04-12 07:41:10,112
571,2016-04-12 07:41:15,113
572,2016-04-12 07:41:20,112
573,2016-04-12 07:41:25,111
574,2016-04-12 07:41:30,112
575,2016-04-12 07:41:40,111
576,2016-04-12 07:41:45,112
577,2016-04-12 07:42:00,112
578,2016-04-12 07:42:10,111
579,2016-04-12 07:42:25,108
580,2016-04-12 07:42:30,109
581,2016-04-12 07:42:35,109
582,2016-04-12 07:42:45,110
583,2016-04-12 07:43:00,110
584,2016-04-12 07:43:05,111
585,2016-04-12 07:43:20,110
586,2016-04-12 07:43:30,111
587,2016-04-12 07:43:45,111
588,2016-04-12 07:43:55,114
589,2016-04-12 07:44:00,115
590,2016-04-12 07:44:10,114
591,2016-04-12 07:44:25,116
592,2016-04-12 07:44:30,119
593,2016-04-12 07:44:35,122
594,2016-04-12 07:44:40,119
595,2016-04-12 07:44:45,116
596,2016-04-12 07:44:55,114
597,2016-04-12 07:45:00,112
598,2016-04-12 07:45:05,111
599,2016-04-12 07:45:10,113
600,2016-04-12 07:45:20,114
601,2016-04-12 07:45:25,115
602,2016-04-12 07:45:30,116
603,2016-04-12 07:45:35,117
604,2016-04-12 07:45:40,115
605,2016-04-12 07:45:45,114
606,2016-04-12 07:45:50,115
607,2016-04-12 07:46:00,117
608,2016-04-12 07:46:05,117
609,2016-04-12 07:46:10,120
610,2016-04-12 07:46:15,119
611,2016-04-12 07:46:20,118
612,2016-04-12 07:46:25,119
613,2016-04-12 07:46:30,123
614,2016-04-12 07:46:35,122
615,2016-04-12 07:46:40,124
616,2016-04-12 07:46:45,121
617,2016-04-12 07:46:55,122
618,2016-04-12 07:47:00,124
619,2016-04-12 07:47:10,126
620,2016-04-12 07:47:15,127
621,2016-04-12 07:47:25,123
622,2016-04-12 07:47:30,120
623,2016-04-12 07:47:35,121
624,2016-04-12 07:47:40,122
625,2016-04-12 07:47:45,125
626,2016-04-12 07:47:55,121
627,2016-04-12 07:48:00,118
628,2016-04-12 07:48:15,117
629,2016-04-12 07:48:20,116
630,2016-04-12 07:48:25,115
631,2016-04-12 07:48:30,116
632,2016-04-12 07:48:35,113
633,2016-04-12 07:48:40,115
634,2016-04-12 07:48:45,108
635,2016-04-12 07:48:50,110
636,2016-04-12 07:48:55,111
637,2016-04-12 07:49:00,115
638,2016-04-12 07:49:05,118
639,2016-04-12 07:49:10,120
640,2016-04-12 07:49:15,119
641,2016-04-12 07:49:20,117
642,2016-04-12 07:49:30,116
643,2016-04-12 07:49:35,115
644,2016-04-12 07:49:40,115
645,2016-04-12 07:49:45,115
646,2016-04-12 07:50:00,115
647,2016-04-12 07:50:05,114
648,2016-04-12 07:50:10,112
649,2016-04-12 07:50:15,111
650,2016-04-12 07:50:20,109
651,2016-04-12 07:50:25,108
652,2016-04-12 07:50:30,107
653,2016-04-12 07:50:35,109
654,2016-04-12 07:50:40,112
655,2016-04-12 07:50:45,114
656,2016-04-12 07:50:50,114
657,2016-04-12 07:50:55,112
658,2016-04-12 07:51:05,113
659,2016-04-12 07:51:10,116
660,2016-04-12 07:51:15,117
661,2016-04-12 07:51:20,116
662,2016-04-12 07:51:25,115
663,2016-04-12 07:51:30,114
664,2016-04-12 07:51:35,116
665,2016-04-12 07:51:40,118
666,2016-04-12 07:51:45,120
667,2016-04-12 07:51:50,119
668,2016-04-12 07:51:55,116
669,2016-04-12 07:52:05,117
670,2016-04-12 07:52:10,113
671,2016-04-12 07:52:15,111
672,2016-04-12 07:52:25,112
673,2016-04-12 07:52:30,111
674,2016-04-12 07:52:35,113
675,2016-04-12 07:52:40,112
676,2016-04-12 07:52:55,111
677,2016-04-12 07:53:05,114
678,2016-04-12 07:53:10,118
679,2016-04-12 07:53:15,117
680,2016-04-12 07:53:20,115
681,2016-04-12 07:53:25,116
682,2016-04-12 07:53:30,114
683,2016-04-12 07:53:40,117
684,2016-04-12 07:53:45,119
685,2016-04-12 07:53:50,122
686,2016-04-12 07:53:55,119
687,2016-04-12 07:54:00,116
688,2016-04-12 07:54:05,115
689,2016-04-12 07:54:10,114
690,2016-04-12 07:54:20,113
691,2016-04-12 07:54:25,116
692,2016-04-12 07:54:30,117
693,2016-04-12 07:54:35,118
694,2016-04-12 07:54:40,117
695,2016-04-12 07:54:45,120
696,2016-04-12 07:54:50,119
697,2016-04-12 07:54:55,122
698,2016-04-12 07:55:00,123
699,2016-04-12 07:55:05,121
700,2016-04-12 07:55:10,115
701,2016-04-12 07:55:20,116
702,2016-04-12 07:55:25,115
703,2016-04-12 07:55:30,113
704,2016-04-12 07:55:40,114
705,2016-04-12 07:55:45,117
706,2016-04-12 07:55:50,115
707,2016-04-12 07:55:55,116
708,2016-04-12 07:56:00,119
709,2016-04-12 07:56:05,120
710,2016-04-12 07:56:10,119
711,2016-04-12 07:56:15,118
712,2016-04-12 07:56:20,116
713,2016-04-12 07:56:35,118
714,2016-04-12 07:56:40,117
715,2016-04-12 07:56:45,114
716,2016-04-12 07:56:50,115
717,2016-04-12 07:56:55,116
718,2016-04-12 07:57:00,117
719,2016-04-12 07:57:05,118
720,2016-04-12 07:57:10,120
721,2016-04-12 07:57:15,118
722,2016-04-12 07:57:20,117
723,2016-04-12 07:57:25,119
724,2016-04-12 07:57:35,120
725,2016-04-12 07:57:45,121
726,2016-04-12 07:57:55,123
727,2016-04-12 07:58:05,119
728,2016-04-12 07:58:10,116
729,2016-04-12 07:58:15,115
730,2016-04-12 07:58:20,116
731,2016-04-12 07:58:25,118
732,2016-04-12 07:58:30,120
733,2016-04-12 07:58:35,119
734,2016-04-12 07:58:40,120
735,2016-04-12 07:58:50,119
736,2016-04-12 07:58:55,120
737,2016-04-12 07:59:05,121
738,2016-04-12 07:59:10,123
739,2016-04-12 07:59:15,125
740,2016-04-12 07:59:20,124
741,2016-04-12 07:59:30,125
742,2016-04-12 07:59:35,123
743,2016-04-12 07:59:40,124
744,2016-04-12 07:59:50,125
745,2016-04-12 07:59:55,123
746,2016-04-12 08:00:00,119
747,2016-04-12 08:00:05,120
748,2016-04-12 08:00:10,124
749,2016-04-12 08:00:15,121
750,2016-04-12 08:00:30,117
751,2016-04-12 08:00:35,116
752,2016-04-12 08:00:40,115
753,2016-04-12 08:00:45,116
754,2016-04-12 08:00:50,114
755,2016-04-12 08:00:55,119
756,2016-04-12 08:01:00,124
757,2016-04-12 08:01:05,127
758,2016-04-12 08:01:10,129
759,2016-04-12 08:01:15,131
760,2016-04-12 08:01:25,129
761,2016-04-12 08:01:40,131
762,2016-04-12 08:01:45,128
763,2016-04-12 08:01:50,126
764,2016-04-12 08:01:55,128
765,2016-04-12 08:02:00,129
766,2016-04-12 08:02:10,126
767,2016-04-12 08:02:15,124
768,2016-04-12 08:02:20,125
769,2016-04-12 08:02:25,126
770,2016-04-12 08:02:30,126
771,2016-04-12 08:02:35,124
772,2016-04-12 08:02:40,121
773,2016-04-12 08:02:45,117
774,2016-04-12 08:02:50,115
775,2016-04-12 08:02:55,114
776,2016-04-12 08:03:10,115
777,2016-04-12 08:03:15,114
778,2016-04-12 08:03:20,111
779,2016-04-12 08:03:35,111
780,2016-04-12 08:03:50,111
781,2016-04-12 08:04:05,111
782,2016-04-12 08:04:10,106
783,2016-04-12 08:04:15,103
784,2016-04-12 08:04:20,105
785,2016-04-12 08:04:25,107
786,2016-04-12 08:04:30,108
787,2016-04-12 08:04:35,110
788,2016-04-12 08:04:40,111
789,2016-04-12 08:04:45,114
790,2016-04-12 08:04:55,113
791,2016-04-12 08:05:00,112
792,2016-04-12 08:05:05,111
793,2016-04-12 08:05:10,113
794,2016-04-12 08:05:20,114
795,2016-04-12 08:05:25,116
796,2016-04-12 08:05:30,115
797,2016-04-12 08:05:35,119
798,2016-04-12 08:05:45,116
799,2016-04-12 08:05:50,113
800,2016-04-12 08:06:00,116
801,2016-04-12 08:06:10,114
802,2016-04-12 08:06:15,115
803,2016-04-12 08:06:25,110
804,2016-04-12 08:06:30,111
805,2016-04-12 08:06:35,116
806,2016-04-12 08:06:50,117
807,2016-04-12 08:07:00,119
808,2016-04-12 08:07:05,116
809,2016-04-12 08:07:10,117
810,2016-04-12 08:07:15,116
811,2016-04-12 08:07:20,117
812,2016-04-12 08:07:25,119
813,2016-04-12 08:07:30,117
814,2016-04-12 08:07:35,110
815,2016-04-12 08:07:40,110
816,2016-04-12 08:07:45,111
817,2016-04-12 08:07:50,110
818,2016-04-12 08:08:00,112
819,2016-04-12 08:08:05,113
820,2016-04-12 08:08:10,115
821,2016-04-12 08:08:20,112
