,date,Value
190,2016-04-12 02:49:05,60
191,2016-04-12 02:49:20,59
192,2016-04-12 02:49:35,59
193,2016-04-12 02:49:40,60
194,2016-04-12 02:49:55,60
195,2016-04-12 02:50:10,60
196,2016-04-12 02:50:25,60
197,2016-04-12 02:50:40,59
198,2016-04-12 02:50:55,59
199,2016-04-12 02:51:10,59
200,2016-04-12 02:51:25,59
201,2016-04-12 02:51:40,59
202,2016-04-12 02:51:55,59
203,2016-04-12 02:52:00,60
204,2016-04-12 02:52:15,60
205,2016-04-12 02:52:30,59
206,2016-04-12 02:52:40,60
207,2016-04-12 02:52:55,60
208,2016-04-12 02:53:10,60
209,2016-04-12 02:53:20,59
210,2016-04-12 02:53:30,60
211,2016-04-12 02:53:45,60
212,2016-04-12 02:54:00,60
213,2016-04-12 02:54:15,60
214,2016-04-12 02:54:20,59
215,2016-04-12 02:54:35,59
216,2016-04-12 02:54:40,60
217,2016-04-12 02:54:50,61
218,2016-04-12 02:55:05,61
219,2016-04-12 02:55:10,60
220,2016-04-12 02:55:25,60
221,2016-04-12 02:55:30,59
222,2016-04-12 02:55:40,60
223,2016-04-12 02:55:55,60
224,2016-04-12 02:56:10,61
225,2016-04-12 02:56:20,60
226,2016-04-12 02:56:35,60
227,2016-04-12 02:56:50,61
228,2016-04-12 02:57:00,60
229,2016-04-12 02:57:10,59
230,2016-04-12 02:57:25,59
231,2016-04-12 02:57:30,59
232,2016-04-12 02:57:40,59
233,2016-04-12 02:57:55,59
234,2016-04-12 02:58:00,60
235,2016-04-12 02:58:15,60
236,2016-04-12 02:58:20,59
237,2016-04-12 02:58:35,59
238,2016-04-12 02:58:40,60
239,2016-04-12 02:58:50,59
240,2016-04-12 02:59:05,59
241,2016-04-12 02:59:10,60
242,2016-04-12 02:59:20,59
243,2016-04-12 02:59:30,59
244,2016-04-12 02:59:40,60
245,2016-04-12 02:59:55,60
246,2016-04-12 03:00:00,59
247,2016-04-12 03:00:10,60
248,2016-04-12 03:00:20,59
249,2016-04-12 03:00:35,59
250,2016-04-12 03:00:50,60
251,2016-04-12 03:01:05,60
252,2016-04-12 03:01:10,59
253,2016-04-12 03:01:20,58
254,2016-04-12 03:01:30,59
255,2016-04-12 03:01:45,59
256,2016-04-12 03:01:50,60
257,2016-04-12 03:02:05,60
258,2016-04-12 03:02:10,59
259,2016-04-12 03:02:25,59
260,2016-04-12 03:02:30,59
261,2016-04-12 03:02:45,59
262,2016-04-12 03:02:50,60
263,2016-04-12 03:03:05,60
264,2016-04-12 03:03:20,59
265,2016-04-12 03:03:30,59
266,2016-04-12 03:03:40,60
267,2016-04-12 03:03:50,59
268,2016-04-12 03:04:05,59
269,2016-04-12 03:04:10,59
270,2016-04-12 03:04:20,59
271,2016-04-12 03:04:30,60
272,2016-04-12 03:04:45,60
273,2016-04-12 03:05:00,59
274,2016-04-12 03:05:15,59
275,2016-04-12 03:05:20,59
276,2016-04-12 03:05:30,60
277,2016-04-12 03:05:40,59
278,2016-04-12 03:05:55,59
279,2016-04-12 03:06:10,60
280,2016-04-12 03:06:25,60
281,2016-04-12 03:06:40,60
282,2016-04-12 03:06:55,60
283,2016-04-12 03:07:00,59
284,2016-04-12 03:07:15,59
285,2016-04-12 03:07:30,60
286,2016-04-12 03:07:40,59
287,2016-04-12 03:07:50,60
288,2016-04-12 03:08:05,60
289,2016-04-12 03:08:10,60
290,2016-04-12 03:08:20,59
291,2016-04-12 03:08:35,59
292,2016-04-12 03:08:40,60
293,2016-04-12 03:08:50,59
294,2016-04-12 03:09:05,59
295,2016-04-12 03:09:20,60
296,2016-04-12 03:09:35,60
297,2016-04-12 03:09:40,60
298,2016-04-12 03:09:55,60
299,2016-04-12 03:10:10,60
300,2016-04-12 03:10:25,60
301,2016-04-12 03:10:40,60
302,2016-04-12 03:10:55,60
303,2016-04-12 03:11:00,61
304,2016-04-12 03:11:10,60
305,2016-04-12 03:11:25,60
306,2016-04-12 03:11:40,59
307,2016-04-12 03:11:50,60
308,2016-04-12 03:12:05,60
309,2016-04-12 03:12:10,60
310,2016-04-12 03:12:20,60
311,2016-04-12 03:12:30,59
312,2016-04-12 03:12:45,59
313,2016-04-12 03:12:50,60
314,2016-04-12 03:13:00,60
315,2016-04-12 03:13:10,60
316,2016-04-12 03:13:25,60
317,2016-04-12 03:13:40,60
318,2016-04-12 03:13:50,61
319,2016-04-12 03:14:05,61
320,2016-04-12 03:14:20,60
321,2016-04-12 03:14:30,59
322,2016-04-12 03:14:40,60
323,2016-04-12 03:14:55,60
324,2016-04-12 03:15:00,61
325,2016-04-12 03:15:10,60
326,2016-04-12 03:15:25,60
327,2016-04-12 03:15:40,59
328,2016-04-12 03:15:55,59
329,2016-04-12 03:16:00,60
330,2016-04-12 03:16:15,60
331,2016-04-12 03:16:20,61
332,2016-04-12 03:16:30,60
333,2016-04-12 03:16:45,60
334,2016-04-12 03:17:00,60
335,2016-04-12 03:17:15,60
336,2016-04-12 03:17:30,59
337,2016-04-12 03:17:40,60
338,2016-04-12 03:17:55,60
339,2016-04-12 03:18:10,61
340,2016-04-12 03:18:20,63
341,2016-04-12 03:18:30,59
342,2016-04-12 03:18:40,57
343,2016-04-12 03:18:50,55
344,2016-04-12 03:19:00,54
345,2016-04-12 03:19:10,55
346,2016-04-12 03:19:20,55
347,2016-04-12 03:19:35,55
348,2016-04-12 03:19:50,55
349,2016-04-12 03:20:05,55
350,2016-04-12 03:20:10,57
351,2016-04-12 03:20:20,57
352,2016-04-12 03:20:35,57
353,2016-04-12 03:20:50,58
354,2016-04-12 03:21:05,58
355,2016-04-12 03:21:20,58
356,2016-04-12 03:21:35,58
357,2016-04-12 03:21:40,59
358,2016-04-12 03:21:50,58
359,2016-04-12 03:22:05,58
360,2016-04-12 03:22:20,58
361,2016-04-12 03:22:35,58
362,2016-04-12 03:22:50,58
363,2016-04-12 03:23:05,58
364,2016-04-12 03:23:10,59
365,2016-04-12 03:23:20,58
366,2016-04-12 03:23:30,57
367,2016-04-12 03:23:45,57
368,2016-04-12 03:24:00,58
369,2016-04-12 03:24:15,58
370,2016-04-12 03:24:30,58
371,2016-04-12 03:24:45,58
372,2016-04-12 03:25:00,58
373,2016-04-12 03:25:15,58
374,2016-04-12 03:25:30,58
375,2016-04-12 03:25:45,58
376,2016-04-12 03:26:00,58
377,2016-04-12 03:26:15,58
378,2016-04-12 03:26:20,58
379,2016-04-12 03:26:30,59
380,2016-04-12 03:26:40,58
381,2016-04-12 03:26:55,58
382,2016-04-12 03:27:10,58
383,2016-04-12 03:27:25,58
384,2016-04-12 03:27:30,57
385,2016-04-12 03:27:40,56
386,2016-04-12 03:27:50,57
387,2016-04-12 03:28:05,57
388,2016-04-12 03:28:20,57
389,2016-04-12 03:28:35,57
390,2016-04-12 03:28:40,58
391,2016-04-12 03:28:55,58
392,2016-04-12 03:29:10,58
393,2016-04-12 03:29:25,58
394,2016-04-12 03:29:40,58
395,2016-04-12 03:29:50,58
396,2016-04-12 03:30:05,58
397,2016-04-12 03:30:20,58
398,2016-04-12 03:30:35,58
399,2016-04-12 03:30:40,58
400,2016-04-12 03:30:50,58
401,2016-04-12 03:31:00,58
402,2016-04-12 03:31:15,58
403,2016-04-12 03:31:20,58
404,2016-04-12 03:31:30,58
405,2016-04-12 03:31:40,57
406,2016-04-12 03:31:55,57
407,2016-04-12 03:32:00,57
408,2016-04-12 03:32:10,56
409,2016-04-12 03:32:20,57
410,2016-04-12 03:32:35,57
411,2016-04-12 03:32:50,57
412,2016-04-12 03:33:00,58
413,2016-04-12 03:33:10,58
414,2016-04-12 03:33:25,58
415,2016-04-12 03:33:40,58
416,2016-04-12 03:33:55,58
417,2016-04-12 03:34:10,57
418,2016-04-12 03:34:20,57
419,2016-04-12 03:34:35,57
420,2016-04-12 03:34:50,57
421,2016-04-12 03:35:00,56
422,2016-04-12 03:35:10,57
423,2016-04-12 03:35:25,57
424,2016-04-12 03:35:30,58
425,2016-04-12 03:35:40,57
426,2016-04-12 03:35:50,57
427,2016-04-12 03:36:00,57
428,2016-04-12 03:36:10,57
429,2016-04-12 03:36:20,59
430,2016-04-12 03:36:30,58
431,2016-04-12 03:36:40,57
432,2016-04-12 03:36:50,57
433,2016-04-12 03:37:05,57
434,2016-04-12 03:37:10,58
435,2016-04-12 03:37:20,57
436,2016-04-12 03:37:35,57
437,2016-04-12 03:37:50,57
438,2016-04-12 03:38:00,57
439,2016-04-12 03:38:15,57
440,2016-04-12 03:38:30,57
441,2016-04-12 03:38:40,58
442,2016-04-12 03:38:50,58
443,2016-04-12 03:39:05,58
444,2016-04-12 03:39:10,59
445,2016-04-12 03:39:25,59
446,2016-04-12 03:39:30,58
447,2016-04-12 03:39:40,57
448,2016-04-12 03:39:55,57
449,2016-04-12 03:40:00,59
450,2016-04-12 03:40:10,57
451,2016-04-12 03:40:20,55
452,2016-04-12 03:40:30,56
453,2016-04-12 03:40:45,56
454,2016-04-12 03:40:50,58
455,2016-04-12 03:41:00,59
456,2016-04-12 03:41:15,59
457,2016-04-12 03:41:30,57
458,2016-04-12 03:41:40,59
459,2016-04-12 03:41:50,60
460,2016-04-12 03:42:00,59
461,2016-04-12 03:42:10,58
462,2016-04-12 03:42:25,58
463,2016-04-12 03:42:30,60
464,2016-04-12 03:42:40,59
465,2016-04-12 03:42:55,59
466,2016-04-12 03:43:00,58
467,2016-04-12 03:43:10,59
468,2016-04-12 03:43:25,59
469,2016-04-12 03:43:40,59
470,2016-04-12 03:43:55,59
471,2016-04-12 03:44:00,58
472,2016-04-12 03:44:15,58
473,2016-04-12 03:44:20,60
474,2016-04-12 03:44:35,60
475,2016-04-12 03:44:40,59
476,2016-04-12 03:44:55,59
477,2016-04-12 03:45:10,58
478,2016-04-12 03:45:20,56
479,2016-04-12 03:45:30,57
480,2016-04-12 03:45:40,59
481,2016-04-12 03:45:55,59
482,2016-04-12 03:46:10,60
483,2016-04-12 03:46:25,60
484,2016-04-12 03:46:30,58
485,2016-04-12 03:46:45,58
486,2016-04-12 03:46:50,59
487,2016-04-12 03:47:00,60
488,2016-04-12 03:47:10,61
489,2016-04-12 03:47:20,59
490,2016-04-12 03:47:35,59
491,2016-04-12 03:47:40,60
492,2016-04-12 03:47:50,59
493,2016-04-12 03:48:05,59
494,2016-04-12 03:48:10,60
495,2016-04-12 03:48:20,57
496,2016-04-12 03:48:35,57
497,2016-04-12 03:48:40,58
498,2016-04-12 03:48:50,59
499,2016-04-12 03:49:00,58
500,2016-04-12 03:49:15,58
501,2016-04-12 03:49:30,59
502,2016-04-12 03:49:40,58
503,2016-04-12 03:49:50,60
504,2016-04-12 03:50:05,60
505,2016-04-12 03:50:10,59
506,2016-04-12 03:50:25,59
507,2016-04-12 03:50:40,58
508,2016-04-12 03:50:50,59
509,2016-04-12 03:51:00,60
510,2016-04-12 03:51:10,61
511,2016-04-12 03:51:20,60
512,2016-04-12 03:51:30,61
513,2016-04-12 03:51:40,60
514,2016-04-12 03:51:50,62
515,2016-04-12 03:52:05,62
516,2016-04-12 03:52:10,61
517,2016-04-12 03:52:20,62
518,2016-04-12 03:52:30,58
519,2016-04-12 03:52:40,57
520,2016-04-12 03:52:50,59
521,2016-04-12 03:53:00,61
522,2016-04-12 03:53:10,60
523,2016-04-12 03:53:20,59
524,2016-04-12 03:53:30,60
525,2016-04-12 03:53:40,61
526,2016-04-12 03:53:50,60
527,2016-04-12 03:54:00,59
528,2016-04-12 03:54:10,60
529,2016-04-12 03:54:20,61
530,2016-04-12 03:54:35,61
531,2016-04-12 03:54:40,60
532,2016-04-12 03:54:50,59
533,2016-04-12 03:55:00,60
534,2016-04-12 03:55:10,61
535,2016-04-12 03:55:25,61
536,2016-04-12 03:55:30,60
537,2016-04-12 03:55:45,60
538,2016-04-12 03:55:50,62
539,2016-04-12 03:56:00,58
540,2016-04-12 03:56:10,58
541,2016-04-12 03:56:20,60
542,2016-04-12 03:56:30,61
543,2016-04-12 03:56:40,60
544,2016-04-12 03:56:50,61
545,2016-04-12 03:57:05,61
546,2016-04-12 03:57:10,60
547,2016-04-12 03:57:20,61
548,2016-04-12 03:57:30,62
549,2016-04-12 03:57:40,60
550,2016-04-12 03:57:50,61
551,2016-04-12 03:58:00,63
552,2016-04-12 03:58:15,63
553,2016-04-12 03:58:30,64
554,2016-04-12 03:58:45,64
555,2016-04-12 03:58:50,62
556,2016-04-12 03:59:00,61
557,2016-04-12 03:59:10,61
558,2016-04-12 03:59:25,62
559,2016-04-12 03:59:30,61
560,2016-04-12 03:59:40,62
561,2016-04-12 03:59:55,62
562,2016-04-12 04:00:00,62
563,2016-04-12 04:00:10,101
564,2016-04-12 04:00:20,107
565,2016-04-12 04:00:30,57
566,2016-04-12 04:00:45,57
567,2016-04-12 04:00:50,57
568,2016-04-12 04:01:00,59
569,2016-04-12 04:01:10,60
570,2016-04-12 04:01:20,61
571,2016-04-12 04:01:30,59
572,2016-04-12 04:01:40,61
573,2016-04-12 04:01:50,62
574,2016-04-12 04:02:00,63
575,2016-04-12 04:02:10,60
576,2016-04-12 04:02:20,59
577,2016-04-12 04:02:35,59
578,2016-04-12 04:02:40,60
579,2016-04-12 04:02:55,60
580,2016-04-12 04:03:00,61
581,2016-04-12 04:03:10,63
582,2016-04-12 04:03:20,60
583,2016-04-12 04:03:30,59
584,2016-04-12 04:03:40,59
585,2016-04-12 04:03:50,62
586,2016-04-12 04:04:05,62
587,2016-04-12 04:04:10,61
588,2016-04-12 04:04:20,60
589,2016-04-12 04:04:35,60
590,2016-04-12 04:04:50,60
591,2016-04-12 04:05:05,60
592,2016-04-12 04:05:10,62
593,2016-04-12 04:05:20,60
594,2016-04-12 04:05:30,59
595,2016-04-12 04:05:45,59
596,2016-04-12 04:06:00,60
597,2016-04-12 04:06:10,61
598,2016-04-12 04:06:20,63
599,2016-04-12 04:06:30,61
600,2016-04-12 04:06:45,61
601,2016-04-12 04:06:50,59
602,2016-04-12 04:07:00,57
603,2016-04-12 04:07:10,58
604,2016-04-12 04:07:20,60
605,2016-04-12 04:07:35,60
606,2016-04-12 04:07:40,58
607,2016-04-12 04:07:50,60
608,2016-04-12 04:08:05,60
609,2016-04-12 04:08:10,59
610,2016-04-12 04:08:25,59
611,2016-04-12 04:08:30,60
612,2016-04-12 04:08:40,61
613,2016-04-12 04:08:55,61
614,2016-04-12 04:09:10,60
615,2016-04-12 04:09:20,61
616,2016-04-12 04:09:30,60
617,2016-04-12 04:09:45,60
618,2016-04-12 04:09:50,61
619,2016-04-12 04:10:00,58
620,2016-04-12 04:10:15,58
621,2016-04-12 04:10:20,60
622,2016-04-12 04:10:30,59
623,2016-04-12 04:10:45,59
624,2016-04-12 04:10:50,60
625,2016-04-12 04:11:00,59
626,2016-04-12 04:11:10,61
627,2016-04-12 04:11:25,61
628,2016-04-12 04:11:30,61
629,2016-04-12 04:11:40,61
630,2016-04-12 04:11:50,60
631,2016-04-12 04:12:05,60
632,2016-04-12 04:12:20,60
633,2016-04-12 04:12:30,61
634,2016-04-12 04:12:45,61
635,2016-04-12 04:13:00,60
636,2016-04-12 04:13:10,59
637,2016-04-12 04:13:25,59
638,2016-04-12 04:13:30,60
639,2016-04-12 04:13:40,59
640,2016-04-12 04:13:50,61
641,2016-04-12 04:14:00,58
642,2016-04-12 04:14:10,57
643,2016-04-12 04:14:20,58
644,2016-04-12 04:14:30,60
645,2016-04-12 04:14:40,61
646,2016-04-12 04:14:50,60
647,2016-04-12 04:15:05,60
648,2016-04-12 04:15:20,60
649,2016-04-12 04:15:30,61
650,2016-04-12 04:15:40,62
651,2016-04-12 04:15:50,60
652,2016-04-12 04:16:05,60
653,2016-04-12 04:16:20,60
654,2016-04-12 04:16:35,60
655,2016-04-12 04:16:50,60
656,2016-04-12 04:17:05,60
657,2016-04-12 04:17:10,59
658,2016-04-12 04:17:20,58
659,2016-04-12 04:17:30,59
660,2016-04-12 04:17:40,61
661,2016-04-12 04:17:50,60
662,2016-04-12 04:18:00,59
663,2016-04-12 04:18:15,59
664,2016-04-12 04:18:20,61
665,2016-04-12 04:18:30,60
666,2016-04-12 04:18:40,61
667,2016-04-12 04:18:50,62
668,2016-04-12 04:19:00,60
669,2016-04-12 04:19:10,59
670,2016-04-12 04:19:20,60
671,2016-04-12 04:19:30,61
672,2016-04-12 04:19:40,62
673,2016-04-12 04:19:50,61
674,2016-04-12 04:20:00,56
675,2016-04-12 04:20:10,57
676,2016-04-12 04:20:20,59
677,2016-04-12 04:20:30,61
678,2016-04-12 04:20:40,60
679,2016-04-12 04:20:55,60
680,2016-04-12 04:21:10,59
681,2016-04-12 04:21:20,60
682,2016-04-12 04:21:35,60
683,2016-04-12 04:21:50,60
684,2016-04-12 04:22:05,60
685,2016-04-12 04:22:10,61
686,2016-04-12 04:22:20,57
687,2016-04-12 04:22:30,58
688,2016-04-12 04:22:40,59
689,2016-04-12 04:22:50,61
690,2016-04-12 04:23:00,60
691,2016-04-12 04:23:10,59
692,2016-04-12 04:23:20,61
693,2016-04-12 04:23:30,62
694,2016-04-12 04:23:40,61
695,2016-04-12 04:23:50,60
696,2016-04-12 04:24:05,60
697,2016-04-12 04:24:20,60
698,2016-04-12 04:24:35,60
699,2016-04-12 04:24:50,60
700,2016-04-12 04:25:05,60
701,2016-04-12 04:25:20,57
702,2016-04-12 04:25:30,59
703,2016-04-12 04:25:40,60
704,2016-04-12 04:25:50,58
705,2016-04-12 04:26:05,58
706,2016-04-12 04:26:20,58
707,2016-04-12 04:26:35,58
708,2016-04-12 04:26:50,58
709,2016-04-12 04:27:05,58
710,2016-04-12 04:27:20,58
711,2016-04-12 04:27:35,58
712,2016-04-12 04:27:50,58
713,2016-04-12 04:28:05,58
714,2016-04-12 04:28:10,58
715,2016-04-12 04:28:20,60
716,2016-04-12 04:28:30,61
717,2016-04-12 04:28:45,61
718,2016-04-12 04:28:50,62
719,2016-04-12 04:29:00,63
720,2016-04-12 04:29:10,61
721,2016-04-12 04:29:20,59
722,2016-04-12 04:29:30,61
723,2016-04-12 04:29:35,61
724,2016-04-12 04:29:50,61
725,2016-04-12 04:30:05,61
726,2016-04-12 04:30:20,61
727,2016-04-12 04:30:35,61
728,2016-04-12 04:30:50,61
729,2016-04-12 04:31:05,61
730,2016-04-12 04:31:10,60
731,2016-04-12 04:31:20,60
732,2016-04-12 04:31:30,59
733,2016-04-12 04:31:45,59
734,2016-04-12 04:31:50,60
735,2016-04-12 04:32:00,61
736,2016-04-12 04:32:15,61
737,2016-04-12 04:32:30,61
738,2016-04-12 04:32:40,60
739,2016-04-12 04:32:50,58
740,2016-04-12 04:33:00,59
741,2016-04-12 04:33:10,58
742,2016-04-12 04:33:25,58
743,2016-04-12 04:33:40,58
744,2016-04-12 04:33:50,57
745,2016-04-12 04:34:00,58
746,2016-04-12 04:34:10,58
747,2016-04-12 04:34:25,58
748,2016-04-12 04:34:40,58
749,2016-04-12 04:34:55,58
750,2016-04-12 04:35:10,58
751,2016-04-12 04:35:25,58
752,2016-04-12 04:35:40,58
753,2016-04-12 04:35:55,58
754,2016-04-12 04:36:10,58
755,2016-04-12 04:36:25,58
756,2016-04-12 04:36:30,57
757,2016-04-12 04:36:40,56
758,2016-04-12 04:36:55,56
759,2016-04-12 04:37:00,57
760,2016-04-12 04:37:15,57
761,2016-04-12 04:37:30,58
762,2016-04-12 04:37:45,58
763,2016-04-12 04:37:50,56
764,2016-04-12 04:38:05,56
765,2016-04-12 04:38:20,56
766,2016-04-12 04:38:35,56
767,2016-04-12 04:38:50,58
768,2016-04-12 04:39:00,59
769,2016-04-12 04:39:15,59
770,2016-04-12 04:39:30,59
771,2016-04-12 04:39:45,59
772,2016-04-12 04:40:00,59
773,2016-04-12 04:40:10,59
774,2016-04-12 04:40:25,59
775,2016-04-12 04:40:30,60
776,2016-04-12 04:40:45,60
777,2016-04-12 04:40:50,59
778,2016-04-12 04:41:00,60
779,2016-04-12 04:41:10,59
780,2016-04-12 04:41:25,59
781,2016-04-12 04:41:40,59
782,2016-04-12 04:41:55,59
783,2016-04-12 04:42:10,59
784,2016-04-12 04:42:25,59
785,2016-04-12 04:42:40,59
786,2016-04-12 04:42:55,59
787,2016-04-12 04:43:10,59
788,2016-04-12 04:43:25,59
789,2016-04-12 04:43:40,59
790,2016-04-12 04:43:55,59
791,2016-04-12 04:44:10,59
792,2016-04-12 04:44:25,59
793,2016-04-12 04:44:30,60
794,2016-04-12 04:44:40,60
795,2016-04-12 04:44:50,59
796,2016-04-12 04:44:55,58
797,2016-04-12 04:45:10,59
798,2016-04-12 04:45:20,61
799,2016-04-12 04:45:30,62
800,2016-04-12 04:45:40,63
801,2016-04-12 04:45:55,63
802,2016-04-12 04:46:00,61
803,2016-04-12 04:46:10,62
804,2016-04-12 04:46:20,65
805,2016-04-12 04:46:30,66
806,2016-04-12 04:46:40,67
807,2016-04-12 04:46:50,64
808,2016-04-12 04:47:05,64
809,2016-04-12 04:47:20,64
810,2016-04-12 04:47:35,64
811,2016-04-12 04:47:50,64
812,2016-04-12 04:48:05,64
813,2016-04-12 04:48:20,64
814,2016-04-12 04:48:35,64
815,2016-04-12 04:48:50,64
816,2016-04-12 04:49:05,64
817,2016-04-12 04:49:20,64
818,2016-04-12 04:49:35,64
819,2016-04-12 04:49:40,64
820,2016-04-12 04:49:55,64
821,2016-04-12 04:50:10,64
