,date,Calories,TotalIntensity,AverageIntensity,StepTotal
197,2016-04-20 05:00:00,669,165,2.75,0
198,2016-04-20 06:00:00,130,11,0.183333,290
199,2016-04-20 07:00:00,162,18,0.3,562
200,2016-04-20 08:00:00,199,34,0.566667,1138
201,2016-04-20 09:00:00,126,6,0.1,280
202,2016-04-20 10:00:00,170,17,0.283333,654
203,2016-04-20 11:00:00,201,34,0.566667,1141
204,2016-04-20 12:00:00,244,48,0.8,1742
205,2016-04-20 13:00:00,127,7,0.116667,297
206,2016-04-20 14:00:00,134,9,0.15,413
207,2016-04-20 15:00:00,200,19,0.316667,1159
208,2016-04-20 16:00:00,142,13,0.216667,367
209,2016-04-20 17:00:00,121,8,0.133333,207
210,2016-04-20 18:00:00,140,11,0.183333,367
211,2016-04-20 19:00:00,110,5,0.083333,86
212,2016-04-20 20:00:00,145,15,0.25,419
213,2016-04-20 21:00:00,96,2,0.033333,18
214,2016-04-20 22:00:00,90,0,0.0,0
215,2016-04-20 23:00:00,92,0,0.0,0
216,2016-04-21 00:00:00,91,0,0.0,0
217,2016-04-21 01:00:00,101,3,0.05,65
218,2016-04-21 02:00:00,91,0,0.0,0
219,2016-04-21 03:00:00,91,0,0.0,0
220,2016-04-21 04:00:00,122,9,0.15,247
221,2016-04-21 05:00:00,669,165,2.75,0
222,2016-04-21 06:00:00,118,7,0.116667,197
223,2016-04-21 07:00:00,149,14,0.233333,432
224,2016-04-21 08:00:00,300,67,1.116667,2392
225,2016-04-21 09:00:00,282,65,1.083333,2226
226,2016-04-21 10:00:00,171,15,0.25,778
227,2016-04-21 11:00:00,208,36,0.6,1212
228,2016-04-21 12:00:00,461,127,2.116667,4373
229,2016-04-21 13:00:00,160,13,0.216667,652
230,2016-04-21 14:00:00,140,10,0.166667,452
231,2016-04-21 15:00:00,205,18,0.3,1202
232,2016-04-21 16:00:00,126,9,0.15,220
233,2016-04-21 17:00:00,123,9,0.15,178
234,2016-04-21 18:00:00,114,6,0.1,131
235,2016-04-21 19:00:00,145,13,0.216667,372
236,2016-04-21 20:00:00,98,2,0.033333,19
237,2016-04-21 21:00:00,91,0,0.0,0
238,2016-04-21 22:00:00,91,0,0.0,0
239,2016-04-21 23:00:00,91,0,0.0,0
240,2016-04-22 00:00:00,102,4,0.066667,75
241,2016-04-22 01:00:00,92,0,0.0,0
242,2016-04-22 02:00:00,91,0,0.0,0
243,2016-04-22 03:00:00,92,0,0.0,0
244,2016-04-22 04:00:00,129,11,0.183333,341
245,2016-04-22 05:00:00,669,165,2.75,0
246,2016-04-22 06:00:00,114,6,0.1,132
247,2016-04-22 07:00:00,162,20,0.333333,498
248,2016-04-22 08:00:00,450,121,2.016667,4242
249,2016-04-22 09:00:00,241,50,0.833333,1652
250,2016-04-22 10:00:00,161,15,0.25,599
251,2016-04-22 11:00:00,190,19,0.316667,896
252,2016-04-22 12:00:00,204,38,0.633333,1162
253,2016-04-22 13:00:00,129,7,0.116667,327
254,2016-04-22 14:00:00,129,6,0.1,337
255,2016-04-22 15:00:00,128,6,0.1,320
256,2016-04-22 16:00:00,188,15,0.25,953
257,2016-04-22 17:00:00,120,8,0.133333,140
258,2016-04-22 18:00:00,106,4,0.066667,31
259,2016-04-22 19:00:00,116,6,0.1,102
260,2016-04-22 20:00:00,126,11,0.183333,161
261,2016-04-22 21:00:00,122,9,0.15,209
262,2016-04-22 22:00:00,94,1,0.016667,23
263,2016-04-22 23:00:00,91,0,0.0,0
264,2016-04-23 00:00:00,92,0,0.0,0
265,2016-04-23 01:00:00,91,0,0.0,0
266,2016-04-23 02:00:00,97,2,0.033333,49
267,2016-04-23 03:00:00,92,0,0.0,0
268,2016-04-23 04:00:00,91,0,0.0,0
269,2016-04-23 05:00:00,98,2,0.033333,53
270,2016-04-23 06:00:00,93,1,0.016667,10
271,2016-04-23 07:00:00,99,2,0.033333,88
272,2016-04-23 08:00:00,145,17,0.283333,279
273,2016-04-23 09:00:00,108,3,0.05,39
274,2016-04-23 10:00:00,98,0,0.0,0
275,2016-04-23 11:00:00,119,9,0.15,120
276,2016-04-23 12:00:00,144,14,0.233333,355
277,2016-04-23 13:00:00,164,21,0.35,518
278,2016-04-23 14:00:00,352,92,1.533333,2945
279,2016-04-23 15:00:00,120,8,0.133333,230
280,2016-04-23 16:00:00,137,11,0.183333,362
281,2016-04-23 17:00:00,100,1,0.016667,4
282,2016-04-23 18:00:00,123,7,0.116667,169
283,2016-04-23 19:00:00,117,7,0.116667,79
284,2016-04-23 20:00:00,111,4,0.066667,83
285,2016-04-23 21:00:00,123,8,0.133333,301
286,2016-04-23 22:00:00,102,3,0.05,20
287,2016-04-23 23:00:00,94,1,0.016667,5
288,2016-04-24 00:00:00,92,0,0.0,0
289,2016-04-24 01:00:00,100,3,0.05,56
290,2016-04-24 02:00:00,95,2,0.033333,13
291,2016-04-24 03:00:00,91,0,0.0,0
292,2016-04-24 04:00:00,92,0,0.0,0
293,2016-04-24 05:00:00,91,0,0.0,0
294,2016-04-24 06:00:00,92,0,0.0,0
295,2016-04-24 07:00:00,135,13,0.216667,298
296,2016-04-24 08:00:00,124,8,0.133333,140
297,2016-04-24 09:00:00,112,4,0.066667,27
298,2016-04-24 10:00:00,144,12,0.2,481
299,2016-04-24 11:00:00,129,10,0.166667,328
300,2016-04-24 12:00:00,142,13,0.216667,330
301,2016-04-24 13:00:00,139,8,0.133333,438
302,2016-04-24 14:00:00,104,4,0.066667,63
303,2016-04-24 15:00:00,168,18,0.3,623
304,2016-04-24 16:00:00,128,7,0.116667,254
305,2016-04-24 17:00:00,121,7,0.116667,197
306,2016-04-24 18:00:00,106,2,0.033333,23
307,2016-04-24 19:00:00,108,4,0.066667,34
308,2016-04-24 20:00:00,122,9,0.15,195
309,2016-04-24 21:00:00,126,11,0.183333,203
310,2016-04-24 22:00:00,91,0,0.0,0
311,2016-04-24 23:00:00,91,0,0.0,0
312,2016-04-25 00:00:00,91,0,0.0,0
313,2016-04-25 01:00:00,91,0,0.0,0
314,2016-04-25 02:00:00,93,1,0.016667,4
315,2016-04-25 03:00:00,91,0,0.0,0
316,2016-04-25 04:00:00,122,9,0.15,243
317,2016-04-25 05:00:00,669,165,2.75,0
318,2016-04-25 06:00:00,123,9,0.15,240
319,2016-04-25 07:00:00,155,16,0.266667,459
320,2016-04-25 08:00:00,222,44,0.733333,1377
321,2016-04-25 09:00:00,132,9,0.15,353
322,2016-04-25 10:00:00,150,11,0.183333,597
323,2016-04-25 11:00:00,308,75,1.25,2494
324,2016-04-25 12:00:00,416,112,1.866667,3811
325,2016-04-25 13:00:00,144,11,0.183333,433
326,2016-04-25 14:00:00,143,10,0.166667,450
327,2016-04-25 15:00:00,193,16,0.266667,1075
328,2016-04-25 16:00:00,112,5,0.083333,107
329,2016-04-25 17:00:00,114,6,0.1,142
330,2016-04-25 18:00:00,129,11,0.183333,235
331,2016-04-25 19:00:00,131,10,0.166667,307
332,2016-04-25 20:00:00,94,0,0.0,0
333,2016-04-25 21:00:00,94,1,0.016667,7
334,2016-04-25 22:00:00,91,0,0.0,0
335,2016-04-25 23:00:00,101,3,0.05,71
336,2016-04-26 00:00:00,92,0,0.0,0
337,2016-04-26 01:00:00,92,0,0.0,0
338,2016-04-26 02:00:00,90,0,0.0,0
339,2016-04-26 03:00:00,91,0,0.0,0
340,2016-04-26 04:00:00,97,2,0.033333,47
341,2016-04-26 05:00:00,94,1,0.016667,14
342,2016-04-26 06:00:00,123,8,0.133333,242
343,2016-04-26 07:00:00,155,16,0.266667,494
344,2016-04-26 08:00:00,443,118,1.966667,4168
345,2016-04-26 09:00:00,181,23,0.383333,855
346,2016-04-26 10:00:00,158,15,0.25,521
347,2016-04-26 11:00:00,334,84,1.4,2816
348,2016-04-26 12:00:00,386,103,1.716667,3512
349,2016-04-26 13:00:00,141,10,0.166667,478
350,2016-04-26 14:00:00,177,19,0.316667,857
351,2016-04-26 15:00:00,208,21,0.35,1138
352,2016-04-26 16:00:00,107,4,0.066667,78
353,2016-04-26 17:00:00,120,6,0.1,195
354,2016-04-26 18:00:00,123,11,0.183333,144
355,2016-04-26 19:00:00,140,13,0.216667,356
356,2016-04-26 20:00:00,127,9,0.15,203
357,2016-04-26 21:00:00,94,1,0.016667,6
358,2016-04-26 22:00:00,91,0,0.0,0
359,2016-04-26 23:00:00,101,3,0.05,84
360,2016-04-27 00:00:00,91,0,0.0,0
361,2016-04-27 01:00:00,100,3,0.05,61
362,2016-04-27 02:00:00,91,0,0.0,0
363,2016-04-27 03:00:00,98,2,0.033333,47
364,2016-04-27 04:00:00,91,0,0.0,0
365,2016-04-27 05:00:00,93,0,0.0,0
366,2016-04-27 06:00:00,121,7,0.116667,268
367,2016-04-27 07:00:00,152,16,0.266667,440
368,2016-04-27 08:00:00,201,35,0.583333,1040
369,2016-04-27 09:00:00,146,13,0.216667,416
370,2016-04-27 10:00:00,159,14,0.233333,673
371,2016-04-27 11:00:00,128,8,0.133333,225
372,2016-04-27 12:00:00,153,13,0.216667,590
373,2016-04-27 13:00:00,138,13,0.216667,292
374,2016-04-27 14:00:00,118,7,0.116667,154
375,2016-04-27 15:00:00,110,3,0.05,69
376,2016-04-27 16:00:00,123,7,0.116667,244
377,2016-04-27 17:00:00,184,17,0.283333,864
378,2016-04-27 18:00:00,155,15,0.25,604
379,2016-04-27 19:00:00,131,10,0.166667,324
380,2016-04-27 20:00:00,186,23,0.383333,907
381,2016-04-27 21:00:00,96,2,0.033333,10
382,2016-04-27 22:00:00,98,2,0.033333,74
383,2016-04-27 23:00:00,98,2,0.033333,57
384,2016-04-28 00:00:00,92,0,0.0,0
385,2016-04-28 01:00:00,93,1,0.016667,7
386,2016-04-28 02:00:00,91,0,0.0,0
387,2016-04-28 03:00:00,91,0,0.0,0
388,2016-04-28 04:00:00,99,2,0.033333,54
389,2016-04-28 05:00:00,93,1,0.016667,7
390,2016-04-28 06:00:00,107,4,0.066667,179
391,2016-04-28 07:00:00,127,11,0.183333,275
392,2016-04-28 08:00:00,110,4,0.066667,117
393,2016-04-28 09:00:00,144,15,0.25,380
394,2016-04-28 10:00:00,173,30,0.5,755
395,2016-04-28 11:00:00,131,9,0.15,293
396,2016-04-28 12:00:00,122,5,0.083333,272
397,2016-04-28 13:00:00,144,14,0.233333,340
398,2016-04-28 14:00:00,129,8,0.133333,260
399,2016-04-28 15:00:00,131,11,0.183333,236
400,2016-04-28 16:00:00,192,31,0.516667,1030
401,2016-04-28 17:00:00,164,19,0.316667,556
402,2016-04-28 18:00:00,118,7,0.116667,155
403,2016-04-28 19:00:00,113,5,0.083333,95
404,2016-04-28 20:00:00,141,13,0.216667,379
405,2016-04-28 21:00:00,91,0,0.0,0
406,2016-04-28 22:00:00,97,2,0.033333,27
407,2016-04-28 23:00:00,91,0,0.0,0
408,2016-04-29 00:00:00,92,0,0.0,0
409,2016-04-29 01:00:00,91,0,0.0,0
410,2016-04-29 02:00:00,92,0,0.0,0
411,2016-04-29 03:00:00,91,0,0.0,0
412,2016-04-29 04:00:00,97,2,0.033333,50
413,2016-04-29 05:00:00,91,0,0.0,0
414,2016-04-29 06:00:00,120,7,0.116667,272
415,2016-04-29 07:00:00,153,14,0.233333,542
416,2016-04-29 08:00:00,202,35,0.583333,1071
417,2016-04-29 09:00:00,149,12,0.2,494
418,2016-04-29 10:00:00,147,12,0.2,516
419,2016-04-29 11:00:00,148,13,0.216667,462
420,2016-04-29 12:00:00,113,4,0.066667,45
421,2016-04-29 13:00:00,157,15,0.25,602
422,2016-04-29 14:00:00,118,5,0.083333,142
423,2016-04-29 15:00:00,110,4,0.066667,37
424,2016-04-29 16:00:00,169,13,0.216667,682
425,2016-04-29 17:00:00,144,17,0.283333,202
426,2016-04-29 18:00:00,151,15,0.25,441
427,2016-04-29 19:00:00,121,9,0.15,169
428,2016-04-29 20:00:00,115,8,0.133333,101
429,2016-04-29 21:00:00,124,8,0.133333,291
430,2016-04-29 22:00:00,94,1,0.016667,9
431,2016-04-29 23:00:00,93,1,0.016667,19
432,2016-04-30 00:00:00,95,1,0.016667,28
433,2016-04-30 01:00:00,102,3,0.05,65
434,2016-04-30 02:00:00,92,0,0.0,0
435,2016-04-30 03:00:00,92,0,0.0,0
436,2016-04-30 04:00:00,92,0,0.0,0
437,2016-04-30 05:00:00,102,3,0.05,73
438,2016-04-30 06:00:00,94,0,0.0,0
439,2016-04-30 07:00:00,129,11,0.183333,269
440,2016-04-30 08:00:00,114,6,0.1,74
441,2016-04-30 09:00:00,105,3,0.05,88
442,2016-04-30 10:00:00,132,11,0.183333,364
443,2016-04-30 11:00:00,105,3,0.05,59
444,2016-04-30 12:00:00,151,16,0.266667,554
445,2016-04-30 13:00:00,140,13,0.216667,307
446,2016-04-30 14:00:00,121,8,0.133333,142
447,2016-04-30 15:00:00,97,1,0.016667,7
448,2016-04-30 16:00:00,106,3,0.05,102
449,2016-04-30 17:00:00,108,3,0.05,86
450,2016-04-30 18:00:00,125,9,0.15,150
451,2016-04-30 19:00:00,117,7,0.116667,131
452,2016-04-30 20:00:00,105,4,0.066667,28
453,2016-04-30 21:00:00,128,9,0.15,248
454,2016-04-30 22:00:00,104,4,0.066667,55
455,2016-04-30 23:00:00,104,3,0.05,116
456,2016-05-01 00:00:00,91,0,0.0,0
457,2016-05-01 01:00:00,98,2,0.033333,47
458,2016-05-01 02:00:00,93,0,0.0,0
459,2016-05-01 03:00:00,91,0,0.0,0
460,2016-05-01 04:00:00,91,0,0.0,0
461,2016-05-01 05:00:00,98,2,0.033333,70
462,2016-05-01 06:00:00,91,0,0.0,0
463,2016-05-01 07:00:00,124,9,0.15,231
464,2016-05-01 08:00:00,123,8,0.133333,165
465,2016-05-01 09:00:00,113,5,0.083333,58
466,2016-05-01 10:00:00,111,4,0.066667,35
467,2016-05-01 11:00:00,144,14,0.233333,447
468,2016-05-01 12:00:00,141,15,0.25,362
469,2016-05-01 13:00:00,126,8,0.133333,197
470,2016-05-01 14:00:00,113,4,0.066667,166
471,2016-05-01 15:00:00,128,11,0.183333,180
472,2016-05-01 16:00:00,374,89,1.483333,3244
473,2016-05-01 17:00:00,567,162,2.7,5661
474,2016-05-01 18:00:00,120,8,0.133333,147
475,2016-05-01 19:00:00,108,5,0.083333,70
476,2016-05-01 20:00:00,123,7,0.116667,227
477,2016-05-01 21:00:00,112,5,0.083333,91
478,2016-05-01 22:00:00,92,0,0.0,0
479,2016-05-01 23:00:00,98,2,0.033333,21
480,2016-05-02 00:00:00,92,0,0.0,0
481,2016-05-02 01:00:00,95,1,0.016667,7
482,2016-05-02 02:00:00,91,0,0.0,0
483,2016-05-02 03:00:00,91,0,0.0,0
484,2016-05-02 04:00:00,125,10,0.166667,281
485,2016-05-02 05:00:00,669,165,2.75,0
486,2016-05-02 06:00:00,112,5,0.083333,150
487,2016-05-02 07:00:00,144,15,0.25,371
488,2016-05-02 08:00:00,204,38,0.633333,1209
489,2016-05-02 09:00:00,103,3,0.05,40
490,2016-05-02 10:00:00,138,8,0.133333,454
491,2016-05-02 11:00:00,117,7,0.116667,86
492,2016-05-02 12:00:00,151,12,0.2,601
493,2016-05-02 13:00:00,135,10,0.166667,329
494,2016-05-02 14:00:00,135,8,0.133333,431
495,2016-05-02 15:00:00,133,8,0.133333,372
496,2016-05-02 16:00:00,154,11,0.183333,581
497,2016-05-02 17:00:00,159,12,0.2,589
498,2016-05-02 18:00:00,125,11,0.183333,177
499,2016-05-02 19:00:00,116,5,0.083333,153
500,2016-05-02 20:00:00,128,10,0.166667,233
501,2016-05-02 21:00:00,92,0,0.0,0
502,2016-05-02 22:00:00,92,0,0.0,0
503,2016-05-02 23:00:00,90,0,0.0,0
504,2016-05-03 00:00:00,91,0,0.0,0
505,2016-05-03 01:00:00,98,2,0.033333,47
506,2016-05-03 02:00:00,91,0,0.0,0
507,2016-05-03 03:00:00,91,0,0.0,0
508,2016-05-03 04:00:00,121,9,0.15,259
509,2016-05-03 05:00:00,669,165,2.75,0
510,2016-05-03 06:00:00,117,7,0.116667,173
511,2016-05-03 07:00:00,156,17,0.283333,491
512,2016-05-03 08:00:00,228,44,0.733333,1421
513,2016-05-03 09:00:00,156,16,0.266667,578
514,2016-05-03 10:00:00,135,8,0.133333,408
515,2016-05-03 11:00:00,126,9,0.15,244
516,2016-05-03 12:00:00,134,7,0.116667,371
517,2016-05-03 13:00:00,117,8,0.133333,115
518,2016-05-03 14:00:00,134,9,0.15,318
519,2016-05-03 15:00:00,148,13,0.216667,482
520,2016-05-03 16:00:00,130,12,0.2,294
521,2016-05-03 17:00:00,240,50,0.833333,1574
522,2016-05-03 18:00:00,147,16,0.266667,436
523,2016-05-03 19:00:00,144,16,0.266667,323
524,2016-05-03 20:00:00,180,23,0.383333,762
525,2016-05-03 21:00:00,122,9,0.15,197
526,2016-05-03 22:00:00,117,7,0.116667,215
527,2016-05-03 23:00:00,94,1,0.016667,4
528,2016-05-04 00:00:00,90,0,0.0,0
529,2016-05-04 01:00:00,100,3,0.05,51
530,2016-05-04 02:00:00,90,0,0.0,0
531,2016-05-04 03:00:00,91,0,0.0,0
532,2016-05-04 04:00:00,98,2,0.033333,52
533,2016-05-04 05:00:00,92,0,0.0,0
534,2016-05-04 06:00:00,117,7,0.116667,236
535,2016-05-04 07:00:00,158,16,0.266667,589
536,2016-05-04 08:00:00,222,45,0.75,1417
537,2016-05-04 09:00:00,186,22,0.366667,820
538,2016-05-04 10:00:00,138,8,0.133333,407
539,2016-05-04 11:00:00,161,16,0.266667,628
540,2016-05-04 12:00:00,137,9,0.15,346
541,2016-05-04 13:00:00,122,7,0.116667,200
542,2016-05-04 14:00:00,145,12,0.2,412
543,2016-05-04 15:00:00,133,10,0.166667,292
