,date,Calories,TotalIntensity,AverageIntensity,StepTotal
72,2016-04-15 00:00:00,105,12,0.2,227
73,2016-04-15 01:00:00,77,3,0.05,43
74,2016-04-15 02:00:00,77,2,0.033333,49
75,2016-04-15 03:00:00,78,4,0.066667,29
76,2016-04-15 04:00:00,72,1,0.016667,7
77,2016-04-15 05:00:00,70,0,0.0,0
78,2016-04-15 06:00:00,71,0,0.0,0
79,2016-04-15 07:00:00,71,0,0.0,0
80,2016-04-15 08:00:00,71,0,0.0,0
81,2016-04-15 09:00:00,76,2,0.033333,34
82,2016-04-15 10:00:00,82,4,0.066667,99
83,2016-04-15 11:00:00,96,11,0.183333,185
84,2016-04-15 12:00:00,81,4,0.066667,85
85,2016-04-15 13:00:00,74,2,0.033333,13
86,2016-04-15 14:00:00,71,0,0.0,0
87,2016-04-15 15:00:00,77,3,0.05,30
88,2016-04-15 16:00:00,95,10,0.166667,239
89,2016-04-15 17:00:00,80,4,0.066667,86
90,2016-04-15 18:00:00,144,29,0.483333,724
91,2016-04-15 19:00:00,106,15,0.25,246
92,2016-04-15 20:00:00,93,9,0.15,215
93,2016-04-15 21:00:00,71,0,0.0,0
94,2016-04-15 22:00:00,88,7,0.116667,94
95,2016-04-15 23:00:00,82,4,0.066667,78
96,2016-04-16 00:00:00,83,4,0.066667,98
97,2016-04-16 01:00:00,90,8,0.133333,146
98,2016-04-16 02:00:00,70,0,0.0,0
99,2016-04-16 03:00:00,70,0,0.0,0
100,2016-04-16 04:00:00,70,0,0.0,0
101,2016-04-16 05:00:00,70,0,0.0,0
102,2016-04-16 06:00:00,70,0,0.0,0
103,2016-04-16 07:00:00,70,0,0.0,0
104,2016-04-16 08:00:00,70,0,0.0,0
105,2016-04-16 09:00:00,70,0,0.0,0
106,2016-04-16 10:00:00,70,0,0.0,0
107,2016-04-16 11:00:00,70,0,0.0,0
108,2016-04-16 12:00:00,70,0,0.0,0
109,2016-04-16 13:00:00,70,0,0.0,0
110,2016-04-16 14:00:00,70,0,0.0,0
111,2016-04-16 15:00:00,70,0,0.0,0
112,2016-04-16 16:00:00,70,0,0.0,0
113,2016-04-16 17:00:00,70,0,0.0,0
114,2016-04-16 18:00:00,70,0,0.0,0
115,2016-04-16 19:00:00,70,0,0.0,0
116,2016-04-16 20:00:00,70,0,0.0,0
117,2016-04-16 21:00:00,70,0,0.0,0
118,2016-04-16 22:00:00,70,0,0.0,0
119,2016-04-16 23:00:00,70,0,0.0,0
120,2016-04-17 00:00:00,70,0,0.0,0
121,2016-04-17 01:00:00,70,0,0.0,0
122,2016-04-17 02:00:00,70,0,0.0,0
123,2016-04-17 03:00:00,70,0,0.0,0
124,2016-04-17 04:00:00,70,0,0.0,0
125,2016-04-17 05:00:00,70,0,0.0,0
126,2016-04-17 06:00:00,70,0,0.0,0
127,2016-04-17 07:00:00,70,0,0.0,0
128,2016-04-17 08:00:00,70,0,0.0,0
129,2016-04-17 09:00:00,70,0,0.0,0
130,2016-04-17 10:00:00,70,0,0.0,0
131,2016-04-17 11:00:00,70,0,0.0,0
132,2016-04-17 12:00:00,70,0,0.0,0
133,2016-04-17 13:00:00,70,0,0.0,0
134,2016-04-17 14:00:00,70,0,0.0,0
135,2016-04-17 15:00:00,70,0,0.0,0
136,2016-04-17 16:00:00,70,0,0.0,0
137,2016-04-17 17:00:00,70,0,0.0,0
138,2016-04-17 18:00:00,70,0,0.0,0
139,2016-04-17 19:00:00,70,0,0.0,0
140,2016-04-17 20:00:00,70,0,0.0,0
141,2016-04-17 21:00:00,70,0,0.0,0
142,2016-04-17 22:00:00,70,0,0.0,0
143,2016-04-17 23:00:00,70,0,0.0,0
144,2016-04-18 00:00:00,70,0,0.0,0
145,2016-04-18 01:00:00,70,0,0.0,0
146,2016-04-18 02:00:00,70,0,0.0,0
147,2016-04-18 03:00:00,70,0,0.0,0
148,2016-04-18 04:00:00,70,0,0.0,0
149,2016-04-18 05:00:00,70,0,0.0,0
150,2016-04-18 06:00:00,70,0,0.0,0
151,2016-04-18 07:00:00,70,0,0.0,0
152,2016-04-18 08:00:00,70,0,0.0,0
153,2016-04-18 09:00:00,70,0,0.0,0
154,2016-04-18 10:00:00,70,0,0.0,0
155,2016-04-18 11:00:00,70,0,0.0,0
156,2016-04-18 12:00:00,70,0,0.0,0
157,2016-04-18 13:00:00,70,0,0.0,0
158,2016-04-18 14:00:00,70,0,0.0,0
159,2016-04-18 15:00:00,70,0,0.0,0
160,2016-04-18 16:00:00,70,0,0.0,0
161,2016-04-18 17:00:00,70,0,0.0,0
162,2016-04-18 18:00:00,70,0,0.0,0
163,2016-04-18 19:00:00,70,0,0.0,0
164,2016-04-18 20:00:00,70,0,0.0,0
165,2016-04-18 21:00:00,70,0,0.0,0
166,2016-04-18 22:00:00,70,0,0.0,0
167,2016-04-18 23:00:00,70,0,0.0,0
168,2016-04-19 00:00:00,70,0,0.0,0
169,2016-04-19 01:00:00,70,0,0.0,0
170,2016-04-19 02:00:00,70,0,0.0,0
171,2016-04-19 03:00:00,70,0,0.0,0
172,2016-04-19 04:00:00,70,0,0.0,0
173,2016-04-19 05:00:00,70,0,0.0,0
174,2016-04-19 06:00:00,70,0,0.0,0
175,2016-04-19 07:00:00,70,0,0.0,0
176,2016-04-19 08:00:00,70,0,0.0,0
177,2016-04-19 09:00:00,70,0,0.0,0
178,2016-04-19 10:00:00,70,0,0.0,0
179,2016-04-19 11:00:00,70,0,0.0,0
180,2016-04-19 12:00:00,70,0,0.0,0
181,2016-04-19 13:00:00,70,0,0.0,0
182,2016-04-19 14:00:00,70,0,0.0,0
183,2016-04-19 15:00:00,70,0,0.0,0
184,2016-04-19 16:00:00,70,0,0.0,0
185,2016-04-19 17:00:00,70,0,0.0,0
186,2016-04-19 18:00:00,70,0,0.0,0
187,2016-04-19 19:00:00,70,0,0.0,0
188,2016-04-19 20:00:00,70,0,0.0,0
189,2016-04-19 21:00:00,70,0,0.0,0
190,2016-04-19 22:00:00,70,0,0.0,0
191,2016-04-19 23:00:00,70,0,0.0,0
192,2016-04-20 00:00:00,70,0,0.0,0
193,2016-04-20 01:00:00,71,0,0.0,0
194,2016-04-20 02:00:00,74,2,0.033333,10
195,2016-04-20 03:00:00,70,0,0.0,0
196,2016-04-20 04:00:00,71,0,0.0,0
197,2016-04-20 05:00:00,72,1,0.016667,5
198,2016-04-20 06:00:00,71,0,0.0,0
199,2016-04-20 07:00:00,70,0,0.0,0
200,2016-04-20 08:00:00,70,0,0.0,0
201,2016-04-20 09:00:00,75,2,0.033333,33
202,2016-04-20 10:00:00,72,0,0.0,0
203,2016-04-20 11:00:00,92,8,0.133333,142
204,2016-04-20 12:00:00,113,13,0.216667,184
205,2016-04-20 13:00:00,74,0,0.0,0
206,2016-04-20 14:00:00,76,1,0.016667,6
207,2016-04-20 15:00:00,74,1,0.016667,4
208,2016-04-20 16:00:00,85,5,0.083333,119
209,2016-04-20 17:00:00,221,47,0.783333,1125
210,2016-04-20 18:00:00,101,10,0.166667,116
211,2016-04-20 19:00:00,110,12,0.2,220
212,2016-04-20 20:00:00,170,33,0.55,698
213,2016-04-20 21:00:00,118,15,0.25,327
214,2016-04-20 22:00:00,91,8,0.133333,151
215,2016-04-20 23:00:00,78,1,0.016667,7
216,2016-04-21 00:00:00,102,9,0.15,144
217,2016-04-21 01:00:00,70,0,0.0,0
218,2016-04-21 02:00:00,70,0,0.0,0
219,2016-04-21 03:00:00,70,0,0.0,0
220,2016-04-21 04:00:00,70,0,0.0,0
221,2016-04-21 05:00:00,70,0,0.0,0
222,2016-04-21 06:00:00,70,0,0.0,0
223,2016-04-21 07:00:00,70,0,0.0,0
224,2016-04-21 08:00:00,70,0,0.0,0
225,2016-04-21 09:00:00,70,0,0.0,0
226,2016-04-21 10:00:00,70,0,0.0,0
227,2016-04-21 11:00:00,70,0,0.0,0
228,2016-04-21 12:00:00,70,0,0.0,0
229,2016-04-21 13:00:00,70,0,0.0,0
230,2016-04-21 14:00:00,70,0,0.0,0
231,2016-04-21 15:00:00,70,0,0.0,0
232,2016-04-21 16:00:00,70,0,0.0,0
233,2016-04-21 17:00:00,70,0,0.0,0
234,2016-04-21 18:00:00,70,0,0.0,0
235,2016-04-21 19:00:00,70,0,0.0,0
236,2016-04-21 20:00:00,70,0,0.0,0
237,2016-04-21 21:00:00,70,0,0.0,0
238,2016-04-21 22:00:00,70,0,0.0,0
239,2016-04-21 23:00:00,70,0,0.0,0
240,2016-04-22 00:00:00,78,1,0.016667,17
241,2016-04-22 01:00:00,89,4,0.066667,16
242,2016-04-22 02:00:00,76,2,0.033333,18
243,2016-04-22 03:00:00,71,0,0.0,0
244,2016-04-22 04:00:00,70,0,0.0,0
245,2016-04-22 05:00:00,71,0,0.0,0
246,2016-04-22 06:00:00,70,0,0.0,0
247,2016-04-22 07:00:00,72,1,0.016667,7
248,2016-04-22 08:00:00,85,4,0.066667,32
249,2016-04-22 09:00:00,86,6,0.1,117
250,2016-04-22 10:00:00,85,7,0.116667,88
251,2016-04-22 11:00:00,112,16,0.266667,257
252,2016-04-22 12:00:00,96,11,0.183333,165
253,2016-04-22 13:00:00,78,3,0.05,23
254,2016-04-22 14:00:00,71,0,0.0,0
255,2016-04-22 15:00:00,74,1,0.016667,16
256,2016-04-22 16:00:00,191,35,0.583333,1009
257,2016-04-22 17:00:00,173,28,0.466667,603
258,2016-04-22 18:00:00,180,34,0.566667,463
259,2016-04-22 19:00:00,213,46,0.766667,705
260,2016-04-22 20:00:00,150,32,0.533333,435
261,2016-04-22 21:00:00,78,3,0.05,45
262,2016-04-22 22:00:00,78,4,0.066667,52
263,2016-04-22 23:00:00,73,0,0.0,0
264,2016-04-23 00:00:00,122,21,0.35,266
265,2016-04-23 01:00:00,118,20,0.333333,121
266,2016-04-23 02:00:00,81,4,0.066667,60
267,2016-04-23 03:00:00,74,2,0.033333,17
268,2016-04-23 04:00:00,71,0,0.0,0
269,2016-04-23 05:00:00,71,0,0.0,0
270,2016-04-23 06:00:00,71,0,0.0,0
271,2016-04-23 07:00:00,71,0,0.0,0
272,2016-04-23 08:00:00,70,0,0.0,0
273,2016-04-23 09:00:00,109,13,0.216667,276
274,2016-04-23 10:00:00,146,21,0.35,468
275,2016-04-23 11:00:00,173,33,0.55,794
276,2016-04-23 12:00:00,105,9,0.15,224
277,2016-04-23 13:00:00,304,84,1.4,565
278,2016-04-23 14:00:00,145,21,0.35,378
279,2016-04-23 15:00:00,153,31,0.516667,433
280,2016-04-23 16:00:00,168,30,0.5,671
281,2016-04-23 17:00:00,127,14,0.233333,263
282,2016-04-23 18:00:00,148,23,0.383333,372
283,2016-04-23 19:00:00,82,2,0.033333,26
284,2016-04-23 20:00:00,102,10,0.166667,220
285,2016-04-23 21:00:00,79,3,0.05,38
286,2016-04-23 22:00:00,81,4,0.066667,47
287,2016-04-23 23:00:00,75,1,0.016667,6
288,2016-04-24 00:00:00,83,6,0.1,71
289,2016-04-24 01:00:00,169,38,0.633333,329
290,2016-04-24 02:00:00,70,0,0.0,0
291,2016-04-24 03:00:00,70,0,0.0,0
292,2016-04-24 04:00:00,70,0,0.0,0
293,2016-04-24 05:00:00,70,0,0.0,0
294,2016-04-24 06:00:00,70,0,0.0,0
295,2016-04-24 07:00:00,70,0,0.0,0
296,2016-04-24 08:00:00,70,0,0.0,0
297,2016-04-24 09:00:00,70,0,0.0,0
298,2016-04-24 10:00:00,70,0,0.0,0
299,2016-04-24 11:00:00,70,0,0.0,0
300,2016-04-24 12:00:00,70,0,0.0,0
301,2016-04-24 13:00:00,70,0,0.0,0
302,2016-04-24 14:00:00,70,0,0.0,0
303,2016-04-24 15:00:00,70,0,0.0,0
304,2016-04-24 16:00:00,70,0,0.0,0
305,2016-04-24 17:00:00,70,0,0.0,0
306,2016-04-24 18:00:00,70,0,0.0,0
307,2016-04-24 19:00:00,70,0,0.0,0
308,2016-04-24 20:00:00,70,0,0.0,0
309,2016-04-24 21:00:00,70,0,0.0,0
310,2016-04-24 22:00:00,70,0,0.0,0
311,2016-04-24 23:00:00,70,0,0.0,0
312,2016-04-25 00:00:00,70,0,0.0,0
313,2016-04-25 01:00:00,70,0,0.0,0
314,2016-04-25 02:00:00,70,0,0.0,0
315,2016-04-25 03:00:00,70,0,0.0,0
316,2016-04-25 04:00:00,70,0,0.0,0
317,2016-04-25 05:00:00,70,0,0.0,0
318,2016-04-25 06:00:00,70,0,0.0,0
319,2016-04-25 07:00:00,70,0,0.0,0
320,2016-04-25 08:00:00,70,0,0.0,0
321,2016-04-25 09:00:00,70,0,0.0,0
322,2016-04-25 10:00:00,70,0,0.0,0
323,2016-04-25 11:00:00,70,0,0.0,0
324,2016-04-25 12:00:00,70,0,0.0,0
325,2016-04-25 13:00:00,70,0,0.0,0
326,2016-04-25 14:00:00,70,0,0.0,0
327,2016-04-25 15:00:00,70,0,0.0,0
328,2016-04-25 16:00:00,70,0,0.0,0
329,2016-04-25 17:00:00,70,0,0.0,0
330,2016-04-25 18:00:00,70,0,0.0,0
331,2016-04-25 19:00:00,70,0,0.0,0
332,2016-04-25 20:00:00,70,0,0.0,0
333,2016-04-25 21:00:00,70,0,0.0,0
334,2016-04-25 22:00:00,70,0,0.0,0
335,2016-04-25 23:00:00,70,0,0.0,0
336,2016-04-26 00:00:00,70,0,0.0,0
337,2016-04-26 01:00:00,70,0,0.0,0
338,2016-04-26 02:00:00,70,0,0.0,0
339,2016-04-26 03:00:00,70,0,0.0,0
340,2016-04-26 04:00:00,70,0,0.0,0
341,2016-04-26 05:00:00,70,0,0.0,0
342,2016-04-26 06:00:00,70,0,0.0,0
343,2016-04-26 07:00:00,70,0,0.0,0
344,2016-04-26 08:00:00,70,0,0.0,0
345,2016-04-26 09:00:00,90,6,0.1,94
346,2016-04-26 10:00:00,74,1,0.016667,8
347,2016-04-26 11:00:00,83,5,0.083333,69
348,2016-04-26 12:00:00,85,6,0.1,55
349,2016-04-26 13:00:00,78,2,0.033333,39
350,2016-04-26 14:00:00,74,1,0.016667,7
351,2016-04-26 15:00:00,76,2,0.033333,27
352,2016-04-26 16:00:00,75,2,0.033333,13
353,2016-04-26 17:00:00,122,19,0.316667,354
354,2016-04-26 18:00:00,127,16,0.266667,420
355,2016-04-26 19:00:00,81,1,0.016667,23
356,2016-04-26 20:00:00,86,5,0.083333,68
357,2016-04-26 21:00:00,82,6,0.1,72
358,2016-04-26 22:00:00,77,3,0.05,32
359,2016-04-26 23:00:00,82,5,0.083333,40
360,2016-04-27 00:00:00,126,14,0.233333,228
361,2016-04-27 01:00:00,109,10,0.166667,246
362,2016-04-27 02:00:00,71,0,0.0,0
363,2016-04-27 03:00:00,70,0,0.0,0
364,2016-04-27 04:00:00,70,0,0.0,0
365,2016-04-27 05:00:00,70,0,0.0,0
366,2016-04-27 06:00:00,71,0,0.0,0
367,2016-04-27 07:00:00,71,0,0.0,0
368,2016-04-27 08:00:00,70,0,0.0,0
369,2016-04-27 09:00:00,97,10,0.166667,150
370,2016-04-27 10:00:00,72,0,0.0,0
371,2016-04-27 11:00:00,102,12,0.2,288
372,2016-04-27 12:00:00,78,2,0.033333,13
373,2016-04-27 13:00:00,93,6,0.1,55
374,2016-04-27 14:00:00,78,2,0.033333,15
375,2016-04-27 15:00:00,80,3,0.05,27
376,2016-04-27 16:00:00,87,5,0.083333,102
377,2016-04-27 17:00:00,123,15,0.25,75
378,2016-04-27 18:00:00,115,12,0.2,211
379,2016-04-27 19:00:00,87,5,0.083333,90
380,2016-04-27 20:00:00,93,9,0.15,139
381,2016-04-27 21:00:00,80,4,0.066667,75
382,2016-04-27 22:00:00,75,1,0.016667,16
383,2016-04-27 23:00:00,78,2,0.033333,28
384,2016-04-28 00:00:00,99,10,0.166667,172
385,2016-04-28 01:00:00,92,7,0.116667,160
386,2016-04-28 02:00:00,104,10,0.166667,211
387,2016-04-28 03:00:00,70,0,0.0,0
388,2016-04-28 04:00:00,71,0,0.0,0
389,2016-04-28 05:00:00,71,0,0.0,0
390,2016-04-28 06:00:00,71,0,0.0,0
391,2016-04-28 07:00:00,71,0,0.0,0
392,2016-04-28 08:00:00,78,3,0.05,25
393,2016-04-28 09:00:00,103,8,0.133333,272
394,2016-04-28 10:00:00,135,21,0.35,405
395,2016-04-28 11:00:00,96,9,0.15,169
396,2016-04-28 12:00:00,74,0,0.0,0
397,2016-04-28 13:00:00,123,12,0.2,289
398,2016-04-28 14:00:00,171,26,0.433333,653
399,2016-04-28 15:00:00,194,41,0.683333,951
400,2016-04-28 16:00:00,192,41,0.683333,931
401,2016-04-28 17:00:00,222,39,0.65,695
402,2016-04-28 18:00:00,162,26,0.433333,164
403,2016-04-28 19:00:00,185,28,0.466667,496
404,2016-04-28 20:00:00,148,18,0.3,346
405,2016-04-28 21:00:00,79,2,0.033333,26
406,2016-04-28 22:00:00,82,3,0.05,134
407,2016-04-28 23:00:00,87,6,0.1,58
408,2016-04-29 00:00:00,152,24,0.4,670
409,2016-04-29 01:00:00,108,10,0.166667,182
410,2016-04-29 02:00:00,88,4,0.066667,44
411,2016-04-29 03:00:00,70,0,0.0,0
412,2016-04-29 04:00:00,71,0,0.0,0
413,2016-04-29 05:00:00,71,0,0.0,0
414,2016-04-29 06:00:00,70,0,0.0,0
415,2016-04-29 07:00:00,70,0,0.0,0
416,2016-04-29 08:00:00,70,0,0.0,0
417,2016-04-29 09:00:00,130,20,0.333333,364
418,2016-04-29 10:00:00,222,46,0.766667,763
419,2016-04-29 11:00:00,141,23,0.383333,436
420,2016-04-29 12:00:00,87,6,0.1,150
421,2016-04-29 13:00:00,75,0,0.0,0
422,2016-04-29 14:00:00,277,74,1.233333,1332
423,2016-04-29 15:00:00,182,29,0.483333,675
424,2016-04-29 16:00:00,198,34,0.566667,407
425,2016-04-29 17:00:00,202,43,0.716667,678
426,2016-04-29 18:00:00,178,33,0.55,690
427,2016-04-29 19:00:00,161,24,0.4,637
428,2016-04-29 20:00:00,213,37,0.616667,1055
429,2016-04-29 21:00:00,105,13,0.216667,179
430,2016-04-29 22:00:00,70,0,0.0,0
431,2016-04-29 23:00:00,89,6,0.1,98
432,2016-04-30 00:00:00,85,3,0.05,28
433,2016-04-30 01:00:00,79,3,0.05,32
434,2016-04-30 02:00:00,72,0,0.0,0
435,2016-04-30 03:00:00,71,0,0.0,0
436,2016-04-30 04:00:00,71,0,0.0,0
437,2016-04-30 05:00:00,70,0,0.0,0
438,2016-04-30 06:00:00,70,0,0.0,0
439,2016-04-30 07:00:00,79,4,0.066667,41
440,2016-04-30 08:00:00,78,3,0.05,28
441,2016-04-30 09:00:00,166,30,0.5,518
442,2016-04-30 10:00:00,147,23,0.383333,329
443,2016-04-30 11:00:00,141,21,0.35,537
444,2016-04-30 12:00:00,149,24,0.4,572
445,2016-04-30 13:00:00,179,35,0.583333,769
446,2016-04-30 14:00:00,140,21,0.35,506
447,2016-04-30 15:00:00,197,48,0.8,809
448,2016-04-30 16:00:00,134,16,0.266667,300
449,2016-04-30 17:00:00,116,8,0.133333,159
450,2016-04-30 18:00:00,197,29,0.483333,620
451,2016-04-30 19:00:00,210,46,0.766667,789
452,2016-04-30 20:00:00,135,21,0.35,499
453,2016-04-30 21:00:00,128,20,0.333333,387
454,2016-04-30 22:00:00,77,2,0.033333,47
455,2016-04-30 23:00:00,106,14,0.233333,204
456,2016-05-01 00:00:00,75,1,0.016667,16
457,2016-05-01 01:00:00,71,0,0.0,0
458,2016-05-01 02:00:00,71,0,0.0,0
459,2016-05-01 03:00:00,71,0,0.0,0
460,2016-05-01 04:00:00,71,0,0.0,0
461,2016-05-01 05:00:00,70,0,0.0,0
462,2016-05-01 06:00:00,71,0,0.0,0
463,2016-05-01 07:00:00,70,0,0.0,0
464,2016-05-01 08:00:00,75,2,0.033333,21
465,2016-05-01 09:00:00,71,0,0.0,0
466,2016-05-01 10:00:00,83,5,0.083333,80
467,2016-05-01 11:00:00,107,10,0.166667,133
468,2016-05-01 12:00:00,74,0,0.0,0
469,2016-05-01 13:00:00,85,4,0.066667,44
470,2016-05-01 14:00:00,106,9,0.15,257
471,2016-05-01 15:00:00,95,9,0.15,216
472,2016-05-01 16:00:00,82,5,0.083333,77
473,2016-05-01 17:00:00,84,5,0.083333,99
474,2016-05-01 18:00:00,117,11,0.183333,306
475,2016-05-01 19:00:00,86,3,0.05,94
476,2016-05-01 20:00:00,89,7,0.116667,113
477,2016-05-01 21:00:00,84,5,0.083333,116
478,2016-05-01 22:00:00,73,0,0.0,0
479,2016-05-01 23:00:00,82,3,0.05,47
480,2016-05-02 00:00:00,131,15,0.25,351
481,2016-05-02 01:00:00,98,8,0.133333,227
482,2016-05-02 02:00:00,94,6,0.1,163
483,2016-05-02 03:00:00,70,0,0.0,0
484,2016-05-02 04:00:00,71,0,0.0,0
485,2016-05-02 05:00:00,70,0,0.0,0
486,2016-05-02 06:00:00,70,0,0.0,0
487,2016-05-02 07:00:00,72,1,0.016667,4
488,2016-05-02 08:00:00,71,0,0.0,0
489,2016-05-02 09:00:00,82,3,0.05,83
490,2016-05-02 10:00:00,72,0,0.0,0
491,2016-05-02 11:00:00,121,19,0.316667,311
492,2016-05-02 12:00:00,94,5,0.083333,79
493,2016-05-02 13:00:00,77,2,0.033333,8
494,2016-05-02 14:00:00,75,1,0.016667,6
495,2016-05-02 15:00:00,83,4,0.066667,59
496,2016-05-02 16:00:00,90,8,0.133333,142
497,2016-05-02 17:00:00,70,0,0.0,0
498,2016-05-02 18:00:00,89,7,0.116667,102
499,2016-05-02 19:00:00,74,1,0.016667,8
500,2016-05-02 20:00:00,89,8,0.133333,122
501,2016-05-02 21:00:00,81,5,0.083333,71
502,2016-05-02 22:00:00,82,4,0.066667,37
503,2016-05-02 23:00:00,87,4,0.066667,58
504,2016-05-03 00:00:00,113,11,0.183333,130
505,2016-05-03 01:00:00,116,14,0.233333,171
506,2016-05-03 02:00:00,71,0,0.0,0
507,2016-05-03 03:00:00,70,0,0.0,0
508,2016-05-03 04:00:00,72,1,0.016667,8
509,2016-05-03 05:00:00,71,0,0.0,0
510,2016-05-03 06:00:00,72,1,0.016667,6
511,2016-05-03 07:00:00,71,0,0.0,0
512,2016-05-03 08:00:00,71,0,0.0,0
513,2016-05-03 09:00:00,75,2,0.033333,22
514,2016-05-03 10:00:00,71,0,0.0,0
515,2016-05-03 11:00:00,163,28,0.466667,623
516,2016-05-03 12:00:00,92,5,0.083333,58
517,2016-05-03 13:00:00,76,0,0.0,0
518,2016-05-03 14:00:00,80,1,0.016667,14
519,2016-05-03 15:00:00,123,15,0.25,312
520,2016-05-03 16:00:00,114,10,0.166667,146
521,2016-05-03 17:00:00,165,27,0.45,266
522,2016-05-03 18:00:00,114,9,0.15,121
523,2016-05-03 19:00:00,129,15,0.25,336
524,2016-05-03 20:00:00,92,4,0.066667,31
525,2016-05-03 21:00:00,91,4,0.066667,68
526,2016-05-03 22:00:00,91,3,0.05,26
527,2016-05-03 23:00:00,95,6,0.1,83
528,2016-05-04 00:00:00,134,17,0.283333,337
529,2016-05-04 01:00:00,94,5,0.083333,55
530,2016-05-04 02:00:00,82,3,0.05,34
531,2016-05-04 03:00:00,71,0,0.0,0
532,2016-05-04 04:00:00,71,0,0.0,0
533,2016-05-04 05:00:00,81,0,0.0,0
534,2016-05-04 06:00:00,72,0,0.0,0
535,2016-05-04 07:00:00,73,0,0.0,0
536,2016-05-04 08:00:00,72,0,0.0,0
537,2016-05-04 09:00:00,78,2,0.033333,31
538,2016-05-04 10:00:00,94,7,0.116667,179
539,2016-05-04 11:00:00,93,9,0.15,180
540,2016-05-04 12:00:00,72,0,0.0,0
541,2016-05-04 13:00:00,98,13,0.216667,144
542,2016-05-04 14:00:00,86,6,0.1,105
543,2016-05-04 15:00:00,129,24,0.4,559
544,2016-05-04 16:00:00,70,0,0.0,0
545,2016-05-04 17:00:00,120,21,0.35,366
546,2016-05-04 18:00:00,99,12,0.2,153
547,2016-05-04 19:00:00,74,1,0.016667,8
548,2016-05-04 20:00:00,91,9,0.15,132
549,2016-05-04 21:00:00,71,0,0.0,0
