,date,Calories,TotalIntensity,AverageIntensity,StepTotal
56,2016-04-14 08:00:00,143,14,0.233333,929
57,2016-04-14 09:00:00,139,18,0.3,784
58,2016-04-14 10:00:00,122,18,0.3,432
59,2016-04-14 11:00:00,124,12,0.2,608
60,2016-04-14 12:00:00,127,15,0.25,345
61,2016-04-14 13:00:00,97,5,0.083333,102
62,2016-04-14 14:00:00,119,13,0.216667,497
63,2016-04-14 15:00:00,189,39,0.65,1303
64,2016-04-14 16:00:00,741,148,2.466667,8318
65,2016-04-14 17:00:00,321,73,1.216667,2041
66,2016-04-14 18:00:00,149,20,0.333333,585
67,2016-04-14 19:00:00,163,24,0.4,745
68,2016-04-14 20:00:00,215,39,0.65,1079
69,2016-04-14 21:00:00,178,26,0.433333,1089
70,2016-04-14 22:00:00,175,29,0.483333,908
71,2016-04-14 23:00:00,91,5,0.083333,82
72,2016-04-15 00:00:00,73,0,0.0,0
73,2016-04-15 01:00:00,73,0,0.0,0
74,2016-04-15 02:00:00,73,0,0.0,0
75,2016-04-15 03:00:00,73,0,0.0,0
76,2016-04-15 04:00:00,73,0,0.0,0
77,2016-04-15 05:00:00,73,0,0.0,0
78,2016-04-15 06:00:00,76,1,0.016667,16
79,2016-04-15 07:00:00,158,22,0.366667,816
80,2016-04-15 08:00:00,106,8,0.133333,364
81,2016-04-15 09:00:00,134,9,0.15,699
82,2016-04-15 10:00:00,119,14,0.233333,342
83,2016-04-15 11:00:00,158,22,0.366667,906
84,2016-04-15 12:00:00,127,12,0.2,454
85,2016-04-15 13:00:00,145,17,0.283333,792
86,2016-04-15 14:00:00,102,4,0.066667,113
87,2016-04-15 15:00:00,111,9,0.15,377
88,2016-04-15 16:00:00,109,7,0.116667,292
89,2016-04-15 17:00:00,213,46,0.766667,1103
90,2016-04-15 18:00:00,694,180,3.0,2251
91,2016-04-15 19:00:00,497,127,2.116667,1646
92,2016-04-15 20:00:00,133,17,0.283333,328
93,2016-04-15 21:00:00,186,29,0.483333,955
94,2016-04-15 22:00:00,235,41,0.683333,1204
95,2016-04-15 23:00:00,179,36,0.6,717
96,2016-04-16 00:00:00,143,20,0.333333,600
97,2016-04-16 01:00:00,73,0,0.0,0
98,2016-04-16 02:00:00,73,0,0.0,0
99,2016-04-16 03:00:00,73,0,0.0,0
100,2016-04-16 04:00:00,73,0,0.0,0
101,2016-04-16 05:00:00,73,0,0.0,0
102,2016-04-16 06:00:00,73,0,0.0,0
103,2016-04-16 07:00:00,73,0,0.0,0
104,2016-04-16 08:00:00,179,28,0.466667,1145
105,2016-04-16 09:00:00,273,55,0.916667,2012
106,2016-04-16 10:00:00,210,45,0.75,1210
107,2016-04-16 11:00:00,169,29,0.483333,963
108,2016-04-16 12:00:00,707,140,2.333333,7973
109,2016-04-16 13:00:00,390,78,1.3,2993
110,2016-04-16 14:00:00,189,28,0.466667,816
111,2016-04-16 15:00:00,187,39,0.65,722
112,2016-04-16 16:00:00,177,23,0.383333,1086
113,2016-04-16 17:00:00,264,70,1.166667,2525
114,2016-04-16 18:00:00,226,53,0.883333,1771
115,2016-04-16 19:00:00,144,19,0.316667,516
116,2016-04-16 20:00:00,149,21,0.35,490
117,2016-04-16 21:00:00,177,29,0.483333,877
118,2016-04-16 22:00:00,130,15,0.25,477
119,2016-04-16 23:00:00,309,77,1.283333,3028
120,2016-04-17 00:00:00,244,41,0.683333,2128
121,2016-04-17 01:00:00,234,39,0.65,1887
122,2016-04-17 02:00:00,236,43,0.716667,1983
123,2016-04-17 03:00:00,89,4,0.066667,84
124,2016-04-17 04:00:00,73,0,0.0,0
125,2016-04-17 05:00:00,73,0,0.0,0
126,2016-04-17 06:00:00,73,0,0.0,0
127,2016-04-17 07:00:00,73,0,0.0,0
128,2016-04-17 08:00:00,73,0,0.0,0
129,2016-04-17 09:00:00,73,0,0.0,0
130,2016-04-17 10:00:00,95,9,0.15,125
131,2016-04-17 11:00:00,172,31,0.516667,938
132,2016-04-17 12:00:00,100,6,0.1,334
133,2016-04-17 13:00:00,123,11,0.183333,628
134,2016-04-17 14:00:00,103,8,0.133333,228
135,2016-04-17 15:00:00,92,5,0.083333,218
136,2016-04-17 16:00:00,129,18,0.3,420
137,2016-04-17 17:00:00,305,75,1.25,1591
138,2016-04-17 18:00:00,612,161,2.683333,2851
139,2016-04-17 19:00:00,158,25,0.416667,550
140,2016-04-17 20:00:00,160,28,0.466667,836
141,2016-04-17 21:00:00,102,7,0.116667,317
142,2016-04-17 22:00:00,73,0,0.0,0
143,2016-04-17 23:00:00,73,0,0.0,0
144,2016-04-18 00:00:00,73,0,0.0,0
145,2016-04-18 01:00:00,73,0,0.0,0
146,2016-04-18 02:00:00,73,0,0.0,0
147,2016-04-18 03:00:00,73,0,0.0,0
148,2016-04-18 04:00:00,73,0,0.0,0
149,2016-04-18 05:00:00,73,0,0.0,0
150,2016-04-18 06:00:00,87,4,0.066667,105
151,2016-04-18 07:00:00,151,22,0.366667,805
152,2016-04-18 08:00:00,126,13,0.216667,610
153,2016-04-18 09:00:00,141,17,0.283333,875
154,2016-04-18 10:00:00,107,7,0.116667,338
155,2016-04-18 11:00:00,112,8,0.133333,595
156,2016-04-18 12:00:00,358,98,1.633333,3721
157,2016-04-18 13:00:00,132,15,0.25,647
158,2016-04-18 14:00:00,103,6,0.1,380
159,2016-04-18 15:00:00,134,16,0.266667,730
160,2016-04-18 16:00:00,163,22,0.366667,1087
161,2016-04-18 17:00:00,105,12,0.2,234
162,2016-04-18 18:00:00,99,8,0.133333,147
163,2016-04-18 19:00:00,148,23,0.383333,689
164,2016-04-18 20:00:00,101,8,0.133333,177
165,2016-04-18 21:00:00,106,9,0.15,269
166,2016-04-18 22:00:00,73,0,0.0,0
167,2016-04-18 23:00:00,73,0,0.0,0
168,2016-04-19 00:00:00,73,0,0.0,0
169,2016-04-19 01:00:00,73,0,0.0,0
170,2016-04-19 02:00:00,73,0,0.0,0
171,2016-04-19 03:00:00,73,0,0.0,0
172,2016-04-19 04:00:00,73,0,0.0,0
173,2016-04-19 05:00:00,73,0,0.0,0
174,2016-04-19 06:00:00,121,13,0.216667,480
175,2016-04-19 07:00:00,164,21,0.35,963
176,2016-04-19 08:00:00,99,9,0.15,230
177,2016-04-19 09:00:00,155,16,0.266667,992
178,2016-04-19 10:00:00,121,13,0.216667,527
179,2016-04-19 11:00:00,122,18,0.3,400
180,2016-04-19 12:00:00,319,77,1.283333,2753
181,2016-04-19 13:00:00,123,16,0.266667,443
182,2016-04-19 14:00:00,87,5,0.083333,52
183,2016-04-19 15:00:00,111,10,0.166667,358
184,2016-04-19 16:00:00,886,173,2.883333,9392
185,2016-04-19 17:00:00,224,51,0.85,496
186,2016-04-19 18:00:00,125,13,0.216667,292
187,2016-04-19 19:00:00,156,23,0.383333,593
188,2016-04-19 20:00:00,118,10,0.166667,223
189,2016-04-19 21:00:00,138,14,0.233333,474
190,2016-04-19 22:00:00,90,4,0.066667,80
191,2016-04-19 23:00:00,73,0,0.0,0
192,2016-04-20 00:00:00,73,0,0.0,0
193,2016-04-20 01:00:00,73,0,0.0,0
194,2016-04-20 02:00:00,73,0,0.0,0
195,2016-04-20 03:00:00,73,0,0.0,0
196,2016-04-20 04:00:00,73,0,0.0,0
197,2016-04-20 05:00:00,73,0,0.0,0
198,2016-04-20 06:00:00,92,7,0.116667,146
199,2016-04-20 07:00:00,170,18,0.3,1029
200,2016-04-20 08:00:00,168,21,0.35,1340
201,2016-04-20 09:00:00,100,6,0.1,202
202,2016-04-20 10:00:00,106,9,0.15,277
203,2016-04-20 11:00:00,152,26,0.433333,905
204,2016-04-20 12:00:00,198,38,0.633333,1512
205,2016-04-20 13:00:00,101,7,0.116667,246
206,2016-04-20 14:00:00,102,8,0.133333,295
207,2016-04-20 15:00:00,138,17,0.283333,779
208,2016-04-20 16:00:00,138,17,0.283333,590
209,2016-04-20 17:00:00,247,46,0.766667,2098
210,2016-04-20 18:00:00,834,173,2.883333,8361
211,2016-04-20 19:00:00,220,47,0.783333,991
212,2016-04-20 20:00:00,170,25,0.416667,619
213,2016-04-20 21:00:00,134,13,0.216667,371
214,2016-04-20 22:00:00,90,4,0.066667,120
215,2016-04-20 23:00:00,73,0,0.0,0
216,2016-04-21 00:00:00,73,0,0.0,0
217,2016-04-21 01:00:00,73,0,0.0,0
218,2016-04-21 02:00:00,73,0,0.0,0
219,2016-04-21 03:00:00,73,0,0.0,0
220,2016-04-21 04:00:00,73,0,0.0,0
221,2016-04-21 05:00:00,73,0,0.0,0
222,2016-04-21 06:00:00,85,4,0.066667,108
223,2016-04-21 07:00:00,145,17,0.283333,692
224,2016-04-21 08:00:00,95,5,0.083333,154
225,2016-04-21 09:00:00,124,15,0.25,492
226,2016-04-21 10:00:00,102,11,0.183333,194
227,2016-04-21 11:00:00,142,24,0.4,494
228,2016-04-21 12:00:00,137,21,0.35,479
229,2016-04-21 13:00:00,148,11,0.183333,702
230,2016-04-21 14:00:00,110,7,0.116667,203
231,2016-04-21 15:00:00,489,97,1.616667,5123
232,2016-04-21 16:00:00,561,110,1.833333,5301
233,2016-04-21 17:00:00,253,61,1.016667,1962
234,2016-04-21 18:00:00,265,66,1.1,2166
235,2016-04-21 19:00:00,132,16,0.266667,436
236,2016-04-21 20:00:00,110,8,0.133333,156
237,2016-04-21 21:00:00,128,14,0.233333,359
238,2016-04-21 22:00:00,124,11,0.183333,356
239,2016-04-21 23:00:00,73,0,0.0,0
240,2016-04-22 00:00:00,73,0,0.0,0
241,2016-04-22 01:00:00,73,0,0.0,0
242,2016-04-22 02:00:00,73,0,0.0,0
243,2016-04-22 03:00:00,73,0,0.0,0
244,2016-04-22 04:00:00,73,0,0.0,0
245,2016-04-22 05:00:00,73,0,0.0,0
246,2016-04-22 06:00:00,110,12,0.2,259
247,2016-04-22 07:00:00,155,19,0.316667,927
248,2016-04-22 08:00:00,149,18,0.3,963
249,2016-04-22 09:00:00,115,12,0.2,369
250,2016-04-22 10:00:00,106,9,0.15,309
251,2016-04-22 11:00:00,109,10,0.166667,345
252,2016-04-22 12:00:00,97,6,0.1,220
253,2016-04-22 13:00:00,105,9,0.15,336
254,2016-04-22 14:00:00,115,11,0.183333,393
255,2016-04-22 15:00:00,148,23,0.383333,814
256,2016-04-22 16:00:00,144,20,0.333333,713
257,2016-04-22 17:00:00,188,32,0.533333,914
258,2016-04-22 18:00:00,635,133,2.216667,7409
259,2016-04-22 19:00:00,382,80,1.333333,3579
260,2016-04-22 20:00:00,128,12,0.2,310
261,2016-04-22 21:00:00,115,8,0.133333,224
262,2016-04-22 22:00:00,102,9,0.15,141
263,2016-04-22 23:00:00,73,0,0.0,0
264,2016-04-23 00:00:00,73,0,0.0,0
265,2016-04-23 01:00:00,73,0,0.0,0
266,2016-04-23 02:00:00,73,0,0.0,0
267,2016-04-23 03:00:00,73,0,0.0,0
268,2016-04-23 04:00:00,73,0,0.0,0
269,2016-04-23 05:00:00,73,0,0.0,0
270,2016-04-23 06:00:00,73,0,0.0,0
271,2016-04-23 07:00:00,96,8,0.133333,170
272,2016-04-23 08:00:00,179,32,0.533333,951
273,2016-04-23 09:00:00,181,31,0.516667,928
274,2016-04-23 10:00:00,166,27,0.45,842
275,2016-04-23 11:00:00,191,31,0.516667,1032
276,2016-04-23 12:00:00,483,127,2.116667,940
277,2016-04-23 13:00:00,647,178,2.966667,847
278,2016-04-23 14:00:00,228,48,0.8,609
279,2016-04-23 15:00:00,188,26,0.433333,984
280,2016-04-23 16:00:00,117,9,0.15,294
281,2016-04-23 17:00:00,128,16,0.266667,304
282,2016-04-23 18:00:00,197,29,0.483333,1367
283,2016-04-23 19:00:00,152,22,0.366667,705
284,2016-04-23 20:00:00,128,14,0.233333,472
285,2016-04-23 21:00:00,130,14,0.233333,573
286,2016-04-23 22:00:00,91,6,0.1,173
287,2016-04-23 23:00:00,73,0,0.0,0
288,2016-04-24 00:00:00,73,0,0.0,0
289,2016-04-24 01:00:00,73,0,0.0,0
290,2016-04-24 02:00:00,73,0,0.0,0
291,2016-04-24 03:00:00,73,0,0.0,0
292,2016-04-24 04:00:00,73,0,0.0,0
293,2016-04-24 05:00:00,73,0,0.0,0
294,2016-04-24 06:00:00,73,0,0.0,0
295,2016-04-24 07:00:00,85,4,0.066667,84
296,2016-04-24 08:00:00,127,15,0.25,472
297,2016-04-24 09:00:00,137,19,0.316667,481
298,2016-04-24 10:00:00,136,16,0.266667,699
299,2016-04-24 11:00:00,119,15,0.25,261
300,2016-04-24 12:00:00,190,32,0.533333,1009
301,2016-04-24 13:00:00,146,24,0.4,640
302,2016-04-24 14:00:00,113,11,0.183333,232
303,2016-04-24 15:00:00,137,18,0.3,432
304,2016-04-24 16:00:00,91,5,0.083333,127
305,2016-04-24 17:00:00,814,157,2.616667,9062
306,2016-04-24 18:00:00,308,60,1.0,2000
307,2016-04-24 19:00:00,127,14,0.233333,300
308,2016-04-24 20:00:00,123,12,0.2,352
309,2016-04-24 21:00:00,139,19,0.316667,509
310,2016-04-24 22:00:00,73,0,0.0,0
311,2016-04-24 23:00:00,73,0,0.0,0
312,2016-04-25 00:00:00,73,0,0.0,0
313,2016-04-25 01:00:00,73,0,0.0,0
314,2016-04-25 02:00:00,73,0,0.0,0
315,2016-04-25 03:00:00,73,0,0.0,0
316,2016-04-25 04:00:00,73,0,0.0,0
317,2016-04-25 05:00:00,73,0,0.0,0
318,2016-04-25 06:00:00,111,10,0.166667,196
319,2016-04-25 07:00:00,137,16,0.266667,676
320,2016-04-25 08:00:00,155,18,0.3,1051
321,2016-04-25 09:00:00,147,23,0.383333,734
322,2016-04-25 10:00:00,163,17,0.283333,1058
323,2016-04-25 11:00:00,122,12,0.2,545
324,2016-04-25 12:00:00,367,81,1.35,3025
325,2016-04-25 13:00:00,175,30,0.5,1014
326,2016-04-25 14:00:00,112,9,0.15,497
327,2016-04-25 15:00:00,88,6,0.1,60
328,2016-04-25 16:00:00,156,19,0.316667,976
329,2016-04-25 17:00:00,134,19,0.316667,424
330,2016-04-25 18:00:00,587,159,2.65,676
331,2016-04-25 19:00:00,440,114,1.9,926
332,2016-04-25 20:00:00,165,23,0.383333,667
333,2016-04-25 21:00:00,118,10,0.166667,253
334,2016-04-25 22:00:00,110,7,0.116667,179
335,2016-04-25 23:00:00,73,0,0.0,0
336,2016-04-26 00:00:00,73,0,0.0,0
337,2016-04-26 01:00:00,73,0,0.0,0
338,2016-04-26 02:00:00,73,0,0.0,0
339,2016-04-26 03:00:00,73,0,0.0,0
340,2016-04-26 04:00:00,73,0,0.0,0
341,2016-04-26 05:00:00,73,0,0.0,0
342,2016-04-26 06:00:00,81,3,0.05,37
343,2016-04-26 07:00:00,141,17,0.283333,644
344,2016-04-26 08:00:00,139,16,0.266667,766
345,2016-04-26 09:00:00,117,14,0.233333,411
346,2016-04-26 10:00:00,102,8,0.133333,244
347,2016-04-26 11:00:00,168,25,0.416667,1036
348,2016-04-26 12:00:00,250,64,1.066667,2310
349,2016-04-26 13:00:00,121,16,0.266667,417
350,2016-04-26 14:00:00,104,9,0.15,284
351,2016-04-26 15:00:00,112,13,0.216667,347
352,2016-04-26 16:00:00,138,13,0.216667,741
353,2016-04-26 17:00:00,108,8,0.133333,259
354,2016-04-26 18:00:00,170,30,0.5,841
355,2016-04-26 19:00:00,107,12,0.2,285
356,2016-04-26 20:00:00,189,38,0.633333,1236
357,2016-04-26 21:00:00,116,9,0.15,313
358,2016-04-26 22:00:00,141,23,0.383333,494
359,2016-04-26 23:00:00,112,12,0.2,405
360,2016-04-27 00:00:00,73,0,0.0,0
361,2016-04-27 01:00:00,73,0,0.0,0
362,2016-04-27 02:00:00,73,0,0.0,0
363,2016-04-27 03:00:00,73,0,0.0,0
364,2016-04-27 04:00:00,73,0,0.0,0
365,2016-04-27 05:00:00,73,0,0.0,0
366,2016-04-27 06:00:00,78,1,0.016667,7
367,2016-04-27 07:00:00,249,57,0.95,1986
368,2016-04-27 08:00:00,145,16,0.266667,922
369,2016-04-27 09:00:00,90,5,0.083333,66
370,2016-04-27 10:00:00,158,17,0.283333,930
371,2016-04-27 11:00:00,173,21,0.35,1184
372,2016-04-27 12:00:00,279,75,1.25,2859
373,2016-04-27 13:00:00,126,13,0.216667,538
374,2016-04-27 14:00:00,110,8,0.133333,400
375,2016-04-27 15:00:00,187,23,0.383333,1474
376,2016-04-27 16:00:00,105,7,0.116667,197
377,2016-04-27 17:00:00,311,61,1.016667,2667
378,2016-04-27 18:00:00,728,157,2.616667,8586
379,2016-04-27 19:00:00,151,21,0.35,663
380,2016-04-27 20:00:00,146,20,0.333333,392
381,2016-04-27 21:00:00,110,8,0.133333,182
382,2016-04-27 22:00:00,143,20,0.333333,550
383,2016-04-27 23:00:00,73,0,0.0,0
384,2016-04-28 00:00:00,73,0,0.0,0
385,2016-04-28 01:00:00,73,0,0.0,0
386,2016-04-28 02:00:00,73,0,0.0,0
387,2016-04-28 03:00:00,73,0,0.0,0
388,2016-04-28 04:00:00,73,0,0.0,0
389,2016-04-28 05:00:00,73,0,0.0,0
390,2016-04-28 06:00:00,92,6,0.1,131
391,2016-04-28 07:00:00,154,20,0.333333,838
392,2016-04-28 08:00:00,102,6,0.1,397
393,2016-04-28 09:00:00,107,12,0.2,299
394,2016-04-28 10:00:00,107,11,0.183333,345
395,2016-04-28 11:00:00,104,8,0.133333,256
396,2016-04-28 12:00:00,384,108,1.8,4092
397,2016-04-28 13:00:00,84,3,0.05,41
398,2016-04-28 14:00:00,130,13,0.216667,758
399,2016-04-28 15:00:00,157,24,0.4,963
400,2016-04-28 16:00:00,157,19,0.316667,799
401,2016-04-28 17:00:00,159,26,0.433333,887
402,2016-04-28 18:00:00,235,65,1.083333,1921
403,2016-04-28 19:00:00,235,62,1.033333,2123
404,2016-04-28 20:00:00,111,13,0.216667,311
405,2016-04-28 21:00:00,134,19,0.316667,516
406,2016-04-28 22:00:00,95,6,0.1,208
407,2016-04-28 23:00:00,73,0,0.0,0
408,2016-04-29 00:00:00,73,0,0.0,0
409,2016-04-29 01:00:00,73,0,0.0,0
410,2016-04-29 02:00:00,73,0,0.0,0
411,2016-04-29 03:00:00,73,0,0.0,0
412,2016-04-29 04:00:00,73,0,0.0,0
413,2016-04-29 05:00:00,73,0,0.0,0
414,2016-04-29 06:00:00,85,3,0.05,174
415,2016-04-29 07:00:00,155,24,0.4,818
416,2016-04-29 08:00:00,121,12,0.2,508
417,2016-04-29 09:00:00,113,12,0.2,385
418,2016-04-29 10:00:00,112,12,0.2,414
419,2016-04-29 11:00:00,137,16,0.266667,886
420,2016-04-29 12:00:00,235,53,0.883333,1940
421,2016-04-29 13:00:00,121,11,0.183333,546
422,2016-04-29 14:00:00,102,8,0.133333,185
423,2016-04-29 15:00:00,112,16,0.266667,225
424,2016-04-29 16:00:00,119,10,0.166667,575
425,2016-04-29 17:00:00,106,10,0.166667,225
426,2016-04-29 18:00:00,162,32,0.533333,898
427,2016-04-29 19:00:00,138,17,0.283333,647
428,2016-04-29 20:00:00,111,10,0.166667,221
429,2016-04-29 21:00:00,133,17,0.283333,715
430,2016-04-29 22:00:00,108,7,0.116667,238
431,2016-04-29 23:00:00,86,4,0.066667,100
432,2016-04-30 00:00:00,73,0,0.0,0
433,2016-04-30 01:00:00,73,0,0.0,0
434,2016-04-30 02:00:00,73,0,0.0,0
435,2016-04-30 03:00:00,73,0,0.0,0
436,2016-04-30 04:00:00,73,0,0.0,0
437,2016-04-30 05:00:00,73,0,0.0,0
438,2016-04-30 06:00:00,73,0,0.0,0
439,2016-04-30 07:00:00,95,7,0.116667,150
440,2016-04-30 08:00:00,98,10,0.166667,157
441,2016-04-30 09:00:00,130,18,0.3,635
442,2016-04-30 10:00:00,161,25,0.416667,903
443,2016-04-30 11:00:00,212,34,0.566667,1369
444,2016-04-30 12:00:00,180,28,0.466667,913
445,2016-04-30 13:00:00,627,124,2.066667,6745
446,2016-04-30 14:00:00,948,180,3.0,10554
447,2016-04-30 15:00:00,506,102,1.7,4524
448,2016-04-30 16:00:00,101,0,0.0,0
449,2016-04-30 17:00:00,137,14,0.233333,284
450,2016-04-30 18:00:00,141,16,0.266667,417
451,2016-04-30 19:00:00,118,9,0.15,197
452,2016-04-30 20:00:00,126,14,0.233333,269
453,2016-04-30 21:00:00,122,13,0.216667,368
454,2016-04-30 22:00:00,102,9,0.15,225
455,2016-04-30 23:00:00,73,0,0.0,0
456,2016-05-01 00:00:00,73,0,0.0,0
457,2016-05-01 01:00:00,73,0,0.0,0
458,2016-05-01 02:00:00,73,0,0.0,0
459,2016-05-01 03:00:00,73,0,0.0,0
460,2016-05-01 04:00:00,73,0,0.0,0
461,2016-05-01 05:00:00,73,0,0.0,0
462,2016-05-01 06:00:00,73,0,0.0,0
463,2016-05-01 07:00:00,73,0,0.0,0
464,2016-05-01 08:00:00,111,14,0.233333,487
465,2016-05-01 09:00:00,265,58,0.966667,2525
466,2016-05-01 10:00:00,225,56,0.933333,2079
467,2016-05-01 11:00:00,151,23,0.383333,657
468,2016-05-01 12:00:00,114,7,0.116667,395
469,2016-05-01 13:00:00,130,15,0.25,405
470,2016-05-01 14:00:00,91,7,0.116667,105
471,2016-05-01 15:00:00,105,7,0.116667,345
472,2016-05-01 16:00:00,154,23,0.383333,720
473,2016-05-01 17:00:00,131,13,0.216667,547
474,2016-05-01 18:00:00,177,21,0.35,1004
475,2016-05-01 19:00:00,116,8,0.133333,259
476,2016-05-01 20:00:00,179,38,0.633333,1165
477,2016-05-01 21:00:00,101,8,0.133333,197
478,2016-05-01 22:00:00,73,0,0.0,0
479,2016-05-01 23:00:00,73,0,0.0,0
480,2016-05-02 00:00:00,73,0,0.0,0
481,2016-05-02 01:00:00,73,0,0.0,0
482,2016-05-02 02:00:00,73,0,0.0,0
483,2016-05-02 03:00:00,73,0,0.0,0
484,2016-05-02 04:00:00,73,0,0.0,0
485,2016-05-02 05:00:00,73,0,0.0,0
486,2016-05-02 06:00:00,81,2,0.033333,40
487,2016-05-02 07:00:00,164,23,0.383333,952
488,2016-05-02 08:00:00,117,13,0.216667,550
489,2016-05-02 09:00:00,164,20,0.333333,1219
490,2016-05-02 10:00:00,140,14,0.233333,864
491,2016-05-02 11:00:00,113,10,0.166667,498
492,2016-05-02 12:00:00,84,3,0.05,72
493,2016-05-02 13:00:00,73,0,0.0,0
494,2016-05-02 14:00:00,73,0,0.0,0
495,2016-05-02 15:00:00,73,0,0.0,0
496,2016-05-02 16:00:00,73,0,0.0,0
497,2016-05-02 17:00:00,73,0,0.0,0
498,2016-05-02 18:00:00,73,0,0.0,0
499,2016-05-02 19:00:00,98,7,0.116667,256
500,2016-05-02 20:00:00,118,10,0.166667,224
501,2016-05-02 21:00:00,80,3,0.05,24
502,2016-05-02 22:00:00,73,0,0.0,0
503,2016-05-02 23:00:00,73,0,0.0,0
504,2016-05-03 00:00:00,73,0,0.0,0
505,2016-05-03 01:00:00,73,0,0.0,0
506,2016-05-03 02:00:00,73,0,0.0,0
507,2016-05-03 03:00:00,73,0,0.0,0
508,2016-05-03 04:00:00,73,0,0.0,0
509,2016-05-03 05:00:00,73,0,0.0,0
510,2016-05-03 06:00:00,91,5,0.083333,178
511,2016-05-03 07:00:00,142,14,0.233333,629
512,2016-05-03 08:00:00,119,10,0.166667,443
513,2016-05-03 09:00:00,124,9,0.15,361
514,2016-05-03 10:00:00,117,11,0.183333,545
515,2016-05-03 11:00:00,141,13,0.216667,789
516,2016-05-03 12:00:00,191,40,0.666667,1322
517,2016-05-03 13:00:00,117,17,0.283333,306
518,2016-05-03 14:00:00,81,1,0.016667,8
519,2016-05-03 15:00:00,143,16,0.266667,925
520,2016-05-03 16:00:00,102,9,0.15,283
521,2016-05-03 17:00:00,134,14,0.233333,422
522,2016-05-03 18:00:00,131,21,0.35,476
523,2016-05-03 19:00:00,170,26,0.433333,1074
524,2016-05-03 20:00:00,138,17,0.283333,618
525,2016-05-03 21:00:00,173,26,0.433333,1166
526,2016-05-03 22:00:00,188,43,0.716667,1246
527,2016-05-03 23:00:00,73,0,0.0,0
528,2016-05-04 00:00:00,73,0,0.0,0
529,2016-05-04 01:00:00,73,0,0.0,0
530,2016-05-04 02:00:00,73,0,0.0,0
531,2016-05-04 03:00:00,73,0,0.0,0
532,2016-05-04 04:00:00,73,0,0.0,0
533,2016-05-04 05:00:00,73,0,0.0,0
534,2016-05-04 06:00:00,101,9,0.15,231
535,2016-05-04 07:00:00,116,8,0.133333,232
536,2016-05-04 08:00:00,144,16,0.266667,883
537,2016-05-04 09:00:00,144,17,0.283333,692
538,2016-05-04 10:00:00,152,21,0.35,840
539,2016-05-04 11:00:00,113,8,0.133333,249
540,2016-05-04 12:00:00,122,13,0.216667,270
541,2016-05-04 13:00:00,111,11,0.183333,136
542,2016-05-04 14:00:00,138,23,0.383333,400
543,2016-05-04 15:00:00,98,6,0.1,134
