,date,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance_x,ModeratelyActiveDistance_x,LightActiveDistance_x,SedentaryActiveDistance_x,VeryActiveMinutes_x,FairlyActiveMinutes_x,LightlyActiveMinutes_x,SedentaryMinutes_x,Calories_x,Calories_y,SedentaryMinutes_y,LightlyActiveMinutes_y,FairlyActiveMinutes_y,VeryActiveMinutes_y,SedentaryActiveDistance_y,LightActiveDistance_y,ModeratelyActiveDistance_y,VeryActiveDistance_y,StepTotal,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed
10,2016-04-22 00:00:00,8911,5.96000003814697,5.96000003814697,0.0,2.32999992370605,0.579999983310699,3.05999994277954,0.0,33,12,188,731,1481,1481,731,188,12,33,0.0,3.05999994277954,0.579999983310699,2.32999992370605,8911,1.0,355.0,476.0
11,2016-04-23 00:00:00,12058,8.06999969482422,8.06999969482422,0.0,0.0,4.21999979019165,3.84999990463257,0.0,0,92,252,724,1638,1638,724,252,92,0,0.0,3.84999990463257,4.21999979019165,0.0,12058,1.0,235.0,372.0
12,2016-04-24 00:00:00,14112,10.0,10.0,0.0,3.26999998092651,4.55999994277954,2.17000007629395,0.0,30,95,129,660,1655,1655,660,129,95,30,0.0,2.17000007629395,4.55999994277954,3.26999998092651,14112,1.0,310.0,526.0
13,2016-04-25 00:00:00,11177,8.47999954223633,8.47999954223633,0.0,5.61999988555908,0.430000007152557,2.41000008583069,0.0,50,9,133,781,1570,1570,781,133,9,50,0.0,2.41000008583069,0.430000007152557,5.61999988555908,11177,1.0,262.0,467.0
14,2016-04-26 00:00:00,11388,7.61999988555908,7.61999988555908,0.0,0.449999988079071,4.21999979019165,2.95000004768372,0.0,7,95,170,797,1551,1551,797,170,95,7,0.0,2.95000004768372,4.21999979019165,0.449999988079071,11388,1.0,250.0,371.0
15,2016-04-27 00:00:00,7193,5.03999996185303,5.03999996185303,0.0,0.0,0.419999986886978,4.61999988555908,0.0,0,10,176,714,1377,1377,714,176,10,0,0.0,4.61999988555908,0.419999986886978,0.0,7193,1.0,349.0,540.0
16,2016-04-28 00:00:00,7114,4.88000011444092,4.88000011444092,0.0,1.37000000476837,0.28999999165535,3.22000002861023,0.0,15,8,190,804,1407,1407,804,190,8,15,0.0,3.22000002861023,0.28999999165535,1.37000000476837,7114,1.0,261.0,423.0
17,2016-04-29 00:00:00,10645,7.75,7.75,0.0,3.74000000953674,1.29999995231628,2.71000003814697,0.0,36,32,150,744,1545,1545,744,150,32,36,0.0,2.71000003814697,1.29999995231628,3.74000000953674,10645,1.0,333.0,478.0
18,2016-04-30 00:00:00,13238,9.19999980926514,9.19999980926514,0.0,3.69000005722046,2.09999990463257,3.41000008583069,0.0,43,52,194,687,1650,1650,687,194,52,43,0.0,3.41000008583069,2.09999990463257,3.69000005722046,13238,1.0,237.0,382.0
19,2016-05-01 00:00:00,10414,7.07000017166138,7.07000017166138,0.0,2.67000007629395,1.98000001907349,2.41000008583069,0.0,41,40,124,691,1501,1501,691,124,40,41,0.0,2.41000008583069,1.98000001907349,2.67000007629395,10414,1.0,383.0,626.0
20,2016-05-02 00:00:00,16520,11.0500001907349,11.0500001907349,0.0,1.53999996185303,6.48000001907349,3.01999998092651,0.0,24,143,176,713,1760,1760,713,176,143,24,0.0,3.01999998092651,6.48000001907349,1.53999996185303,16520,1.0,230.0,384.0
21,2016-05-03 00:00:00,14335,9.59000015258789,9.59000015258789,0.0,3.3199999332428,1.74000000953674,4.53000020980835,0.0,47,41,258,594,1710,1710,594,258,41,47,0.0,4.53000020980835,1.74000000953674,3.3199999332428,14335,1.0,292.0,500.0
22,2016-05-04 00:00:00,13559,9.4399995803833,9.4399995803833,0.0,1.80999994277954,4.57999992370605,2.89000010490417,0.0,14,96,142,852,1628,1628,852,142,96,14,0.0,2.89000010490417,4.57999992370605,1.80999994277954,13559,1.0,213.0,336.0
23,2016-05-05 00:00:00,12312,8.57999992370605,8.57999992370605,0.0,1.75999999046326,4.1100001335144,2.71000003814697,0.0,14,88,178,680,1618,1618,680,178,88,14,0.0,2.71000003814697,4.1100001335144,1.75999999046326,12312,1.0,318.0,480.0
24,2016-05-06 00:00:00,11677,8.27999973297119,8.27999973297119,0.0,3.10999989509583,2.50999999046326,2.67000007629395,0.0,29,55,168,676,1590,1590,676,168,55,29,0.0,2.67000007629395,2.50999999046326,3.10999989509583,11677,1.0,323.0,512.0
25,2016-05-07 00:00:00,11550,7.73000001907349,7.73000001907349,0.0,0.0,4.13000011444092,3.58999991416931,0.0,0,86,208,703,1574,1574,703,208,86,0,0.0,3.58999991416931,4.13000011444092,0.0,11550,1.0,237.0,443.0
26,2016-05-08 00:00:00,13585,9.09000015258789,9.09000015258789,0.0,0.680000007152557,5.23999977111816,3.17000007629395,0.0,9,116,171,688,1633,1633,688,171,116,9,0.0,3.17000007629395,5.23999977111816,0.680000007152557,13585,2.0,259.0,456.0
27,2016-05-09 00:00:00,14687,10.0799999237061,10.0799999237061,0.0,0.769999980926514,5.59999990463257,3.54999995231628,0.0,8,122,151,1159,1667,1667,1159,151,122,8,0.0,3.54999995231628,5.59999990463257,0.769999980926514,14687,,,
28,2016-05-10 00:00:00,13072,8.77999973297119,8.77999973297119,0.0,0.0700000002980232,5.40000009536743,3.30999994277954,0.0,1,115,196,676,1630,1630,676,196,115,1,0.0,3.30999994277954,5.40000009536743,0.0700000002980232,13072,1.0,312.0,452.0
29,2016-05-11 00:00:00,746,0.5,0.5,0.0,0.370000004768372,0.0,0.129999995231628,0.0,4,0,9,13,52,52,13,9,0,4,0.0,0.129999995231628,0.0,0.370000004768372,746,,,
