,date,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance_x,ModeratelyActiveDistance_x,LightActiveDistance_x,SedentaryActiveDistance_x,VeryActiveMinutes_x,FairlyActiveMinutes_x,LightlyActiveMinutes_x,SedentaryMinutes_x,Calories_x,Calories_y,SedentaryMinutes_y,LightlyActiveMinutes_y,FairlyActiveMinutes_y,VeryActiveMinutes_y,SedentaryActiveDistance_y,LightActiveDistance_y,ModeratelyActiveDistance_y,VeryActiveDistance_y,StepTotal,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed
10,2016-04-22 00:00:00,637,0.46000000834465,0.46000000834465,0.0,0.0,0.0,0.46000000834465,0.0,0,0,20,1420,1922,1922,1420,20,0,0,0.0,0.46000000834465,0.0,0.0,637,,,
11,2016-04-23 00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1841,1841,1440,0,0,0,0.0,0.0,0.0,0.0,0,,,
12,2016-04-24 00:00:00,2153,1.53999996185303,1.53999996185303,0.0,0.769999980926514,0.620000004768372,0.150000005960464,0.0,11,18,11,1400,2053,2053,1400,11,18,11,0.0,0.150000005960464,0.620000004768372,0.769999980926514,2153,,,
13,2016-04-25 00:00:00,6474,4.6399998664856,4.6399998664856,0.0,2.26999998092651,0.46000000834465,1.89999997615814,0.0,33,13,92,1302,2484,2484,1302,92,13,33,0.0,1.89999997615814,0.46000000834465,2.26999998092651,6474,,,
14,2016-04-26 00:00:00,7091,5.26999998092651,5.26999998092651,1.95959603786469,3.48000001907349,0.870000004768372,0.730000019073486,0.0,42,30,47,1321,2584,2584,1321,47,30,42,0.0,0.730000019073486,0.870000004768372,3.48000001907349,7091,,,
15,2016-04-27 00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1841,1841,1440,0,0,0,0.0,0.0,0.0,0.0,0,,,
16,2016-04-28 00:00:00,703,0.5,0.5,0.0,0.0599999986588955,0.200000002980232,0.239999994635582,0.0,2,13,15,1410,1993,1993,1410,15,13,2,0.0,0.239999994635582,0.200000002980232,0.0599999986588955,703,,,
17,2016-04-29 00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1841,1841,1440,0,0,0,0.0,0.0,0.0,0.0,0,,,
18,2016-04-30 00:00:00,2503,1.78999996185303,1.78999996185303,0.0,0.159999996423721,0.159999996423721,1.48000001907349,0.0,3,9,84,1344,2280,2280,1344,84,9,3,0.0,1.48000001907349,0.159999996423721,0.159999996423721,2503,,,
19,2016-05-01 00:00:00,2487,1.77999997138977,1.77999997138977,0.0,0.479999989271164,0.620000004768372,0.680000007152557,0.0,9,34,50,1347,2319,2319,1347,50,34,9,0.0,0.680000007152557,0.620000004768372,0.479999989271164,2487,,,
20,2016-05-02 00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1841,1841,1440,0,0,0,0.0,0.0,0.0,0.0,0,,,
21,2016-05-03 00:00:00,9,0.0099999997764825,0.0099999997764825,0.0,0.0,0.0,0.0099999997764825,0.0,0,0,1,1439,1843,1843,1439,1,0,0,0.0,0.0099999997764825,0.0,0.0,9,,,
22,2016-05-04 00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1841,1841,1440,0,0,0,0.0,0.0,0.0,0.0,0,,,
23,2016-05-05 00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1841,1841,1440,0,0,0,0.0,0.0,0.0,0.0,0,,,
24,2016-05-06 00:00:00,4697,3.36999988555908,3.36999988555908,0.0,0.469999998807907,0.930000007152557,1.92999994754791,0.0,12,35,75,1318,2496,2496,1318,75,35,12,0.0,1.92999994754791,0.930000007152557,0.469999998807907,4697,,,
25,2016-05-07 00:00:00,1967,1.4099999666214,1.4099999666214,0.0,0.129999995231628,0.239999994635582,1.04999995231628,0.0,2,5,49,551,1032,1032,551,49,5,2,0.0,1.04999995231628,0.239999994635582,0.129999995231628,1967,,,
