,date,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance_x,ModeratelyActiveDistance_x,LightActiveDistance_x,SedentaryActiveDistance_x,VeryActiveMinutes_x,FairlyActiveMinutes_x,LightlyActiveMinutes_x,SedentaryMinutes_x,Calories_x,Calories_y,SedentaryMinutes_y,LightlyActiveMinutes_y,FairlyActiveMinutes_y,VeryActiveMinutes_y,SedentaryActiveDistance_y,LightActiveDistance_y,ModeratelyActiveDistance_y,VeryActiveDistance_y,StepTotal,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed,WeightKg,WeightPounds,Fat,BMI,IsManualReport,LogId
20,2016-05-02 00:00:00,12912,8.53999996185303,8.53999996185303,0.0,1.20000004768372,2.0,5.34000015258789,0.0,18,39,313,655,2162,2162,655,313,39,18,0.0,5.34000015258789,2.0,1.20000004768372,12912,1,466,482,61.5,135.584291243775,,24.0,True,1462233599000.0
21,2016-05-03 00:00:00,12109,8.11999988555908,8.11999988555908,0.0,1.74000000953674,2.03999996185303,4.32999992370605,0.0,21,36,267,654,2072,2072,654,267,36,21,0.0,4.32999992370605,2.03999996185303,1.74000000953674,12109,1,394,418,61.0,134.48197993285,,23.8199996948242,True,1462319999000.0
22,2016-05-04 00:00:00,10147,6.71000003814697,6.71000003814697,0.0,0.469999998807907,1.67999994754791,4.55000019073486,0.0,15,36,284,683,2086,2086,683,284,36,15,0.0,4.55000019073486,1.67999994754791,0.469999998807907,10147,1,442,455,61.0999984741211,134.702438831048,,23.8500003814697,True,1462406399000.0
23,2016-05-05 00:00:00,10524,6.96000003814697,6.96000003814697,0.0,0.990000009536743,1.1599999666214,4.80999994277954,0.0,14,22,305,591,2066,2066,591,305,22,14,0.0,4.80999994277954,1.1599999666214,0.990000009536743,10524,1,467,491,61.2999992370605,135.143365037411,,23.9300003051758,True,1462492799000.0
24,2016-05-06 00:00:00,5908,3.91000008583069,3.91000008583069,0.0,0.0,0.0,3.91000008583069,0.0,0,0,299,717,1850,1850,717,299,0,0,0.0,3.91000008583069,0.0,0.0,5908,1,443,462,61.5,135.584291243775,,24.0,True,1462579199000.0
25,2016-05-07 00:00:00,6815,4.5,4.5,0.0,0.0,0.0,4.5,0.0,0,0,328,745,1947,1947,745,328,0,0,0.0,4.5,0.0,0.0,6815,1,298,334,61.2000007629395,134.922906139214,,23.8899993896484,True,1462665599000.0
26,2016-05-08 00:00:00,4188,2.76999998092651,2.76999998092651,0.0,0.0,0.519999980926514,2.25,0.0,0,14,151,709,1659,1659,709,151,14,0,0.0,2.25,0.519999980926514,0.0,4188,1,541,569,61.2000007629395,134.922906139214,,23.8899993896484,True,1462751999000.0
27,2016-05-09 00:00:00,12342,8.72000026702881,8.68000030517578,3.16782188415527,3.90000009536743,1.17999994754791,3.65000009536743,0.0,43,21,231,607,2105,2105,607,231,21,43,0.0,3.65000009536743,1.17999994754791,3.90000009536743,12342,1,489,497,62.4000015258789,137.568454967427,,24.3500003814697,True,1462838399000.0
28,2016-05-10 00:00:00,15448,10.210000038147,10.210000038147,0.0,3.47000002861023,1.75,4.98999977111816,0.0,62,34,275,626,2361,2361,626,275,34,62,0.0,4.98999977111816,1.75,3.47000002861023,15448,1,469,481,62.0999984741211,136.907061452898,,24.2399997711182,True,1462924799000.0
29,2016-05-11 00:00:00,6722,4.44000005722046,4.44000005722046,0.0,1.49000000953674,0.310000002384186,2.65000009536743,0.0,24,7,199,709,1855,1855,709,199,7,24,0.0,2.65000009536743,0.310000002384186,1.49000000953674,6722,1,452,480,61.9000015258789,136.466143656502,,24.1700000762939,True,1463011199000.0
30,2016-05-12 00:00:00,3587,2.36999988555908,2.36999988555908,0.0,0.0,0.25,2.10999989509583,0.0,0,8,105,127,928,928,127,105,8,0,0.0,2.10999989509583,0.25,0.0,3587,1,516,535,61.9000015258789,136.466143656502,,24.1700000762939,True,1463097599000.0
